Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
33450,13953,1.01624,0.000378408,0.0,24943,22.7314,0.416063,0.0160366
33451,14743,1.01623,0.000358535,0.0,26627,22.6727,0.416524,0.0126188
33452,14779,1.01623,0.000361432,0.0,26505,22.7169,0.418303,0.0148274
33453,14452,1.01623,0.000365575,0.0,25963,22.7184,0.416681,0.0149829
33454,13513,1.01624,0.00038954,0.0,24283,22.6833,0.415301,0.0132603
33455,15814,1.01622,0.000345722,0.0,28614,22.5328,0.413703,0.0121968
33456,15055,1.01623,0.000360835,0.0,27176,22.7009,0.415893,0.0125478
33457,14660,1.01624,0.000379077,0.0,26567,22.7229,0.415938,0.0127226
33458,14068,1.01623,0.000367502,0.0,25180,22.7864,0.420253,0.0145353
33459,15943,1.01622,0.000352112,0.0,28590,22.7747,0.41178,0.013921
33460,14213,1.01623,0.000362477,0.0,25195,22.6227,0.413727,0.0140901
33461,15001,1.01622,0.000354561,0.0,26941,22.9149,0.415649,0.0115437
33462,15526,1.01622,0.000340732,0.0,28045,22.7531,0.413987,0.0153682
33463,14913,1.01622,0.000345315,0.0,26871,22.9811,0.415884,0.0126158
33464,15644,1.01621,0.000330838,0.0,28019,22.7255,0.413094,0.0114208
33465,14856,1.01622,0.000356063,0.0,26636,22.7214,0.411784,0.0127271
33466,14023,1.01624,0.00038229,0.0101975,25300,20.414,0.409966,0.0101186
33467,14557,1.01623,0.000371508,0.0105791,25847,20.1269,0.40546,0.0112586
33468,13893,1.01623,0.000373506,0.00964515,24068,20.3257,0.404009,0.0110105
33469,14918,1.01623,0.00036915,0.0103231,26704,20.0866,0.40644,0.00924955
33470,15263,1.01623,0.00035894,0.00963113,27437,20.3191,0.411006,0.010023
33471,15283,1.01622,0.000349928,0.0102729,27226,20.4301,0.407397,0.00947624
33472,14161,1.01624,0.000379639,0.00910953,25295,20.3914,0.406917,0.0101601
33473,14215,1.01623,0.000357752,0.0104819,25182,20.4429,0.408913,0.00980859
33474,14768,1.01623,0.000358766,0.0112405,26257,20.4541,0.407611,0.00963553
33475,14522,1.01623,0.000360286,0.0104669,26085,20.3956,0.408104,0.00958405
33476,14596,1.01623,0.000365391,0.00938613,26054,20.3673,0.409331,0.010555
33477,15035,1.01623,0.000357077,0.0109744,26837,20.2572,0.411394,0.00942728
33478,15480,1.01622,0.000346174,0.0101421,27387,20.449,0.408408,0.00978566
