Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
35680,16291,1.01592,0.000350809,0.0,29161,18.8653,0.403229,0.014197
35681,20265,1.01592,0.000331851,0.0,36724,18.8355,0.405426,0.0118451
35682,18676,1.01591,0.000329728,0.0,33799,19.147,0.411208,0.0116867
35683,17687,1.01592,0.000340004,0.0,31924,18.8828,0.401511,0.0125298
35684,19245,1.01591,0.000328663,0.0,35003,18.9212,0.4093,0.0127132
35685,17907,1.01592,0.000349356,0.0,32370,18.9233,0.402729,0.0127278
35686,18790,1.01591,0.000327528,0.0,34143,18.8222,0.403121,0.0115397
35687,16603,1.01592,0.000350182,0.0,30156,18.8761,0.401156,0.0115068
35688,16722,1.01594,0.000373618,0.0,30343,18.9123,0.404114,0.0126883
35689,16554,1.01593,0.000361459,0.0,29715,18.8545,0.408562,0.0145381
35690,17005,1.01592,0.00034358,0.0,30733,18.7817,0.402734,0.0129177
35691,17841,1.01592,0.00035046,0.0,32348,18.9211,0.402603,0.0118091
35692,18597,1.01591,0.000329854,0.0,33726,18.9624,0.40846,0.0126905
35693,19107,1.01591,0.000329087,0.0,34775,18.8532,0.406158,0.0116175
35694,17806,1.01592,0.000342164,0.0,32202,18.8505,0.402633,0.0130116
35695,18347,1.01592,0.000335343,0.0,33207,19.3596,0.410939,0.0124673
35696,17154,1.01592,0.000348505,0.0,31177,18.9268,0.403928,0.0120922
35697,18724,1.01591,0.000327909,0.0,33668,19.414,0.407962,0.0109897
35698,16894,1.01592,0.00034034,0.0,30497,18.7951,0.40575,0.0128209
35699,16464,1.01592,0.000347069,0.0,29770,18.9479,0.405275,0.0158549
35700,17323,1.01592,0.000336199,0.0,31420,18.9031,0.401176,0.0118078
35701,19211,1.01591,0.000326541,0.0,34860,18.898,0.408339,0.0129088
35702,16707,1.01593,0.000352004,0.0,30282,18.9328,0.403732,0.0127138
35703,17222,1.01592,0.000347165,0.0,31048,18.9085,0.403157,0.01269
35704,16391,1.01592,0.000348191,0.0,29674,18.8357,0.403544,0.0125362
35705,18060,1.01592,0.000334389,0.0,32647,19.2684,0.413271,0.013355
