Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
66900,16055,61.0153,0.000326733,0.0,31838,65.7401,0.476868,0.00307808
66901,21489,61.0153,0.000261609,0.0,42884,65.8717,0.470582,2.33e-05
66902,23006,61.0153,0.000250122,0.0,45864,66.007,0.467691,2.18e-05
66903,21369,61.0153,0.000257416,0.0,42406,65.8954,0.470201,0.00044805
66904,24054,61.0153,0.000244925,0.0,48053,66.0928,0.459688,0.0
66905,15537,61.0153,0.000321933,0.0,30600,65.4127,0.481155,0.00277778
66906,18473,61.0153,0.000299364,0.0,36685,65.7904,0.476817,0.000163555
66907,22986,61.0153,0.00025076,0.0,45826,66.042,0.464122,4.36e-05
66908,20518,61.0153,0.000262772,0.0,40704,66.0368,0.462775,0.000687893
66909,20687,61.0153,0.00026697,0.0,41125,66.027,0.469402,0.00126444
66910,21773,61.0153,0.000258918,0.0,43307,65.9271,0.467889,0.000115455
66911,23054,61.0153,0.000254438,0.0,45958,65.9721,0.464945,2.18e-05
66912,20769,61.0153,0.000271032,0.0,41198,65.8946,0.47194,0.000218457
66913,23149,61.0153,0.000250275,0.0,46151,66.0547,0.462883,2.17e-05
66914,20102,61.0153,0.00027035,0.0,39867,65.959,0.470658,0.000953169
66915,19910,61.0153,0.000277109,0.0,39481,65.8511,0.47382,0.000354601
66916,21104,61.0153,0.000261644,0.0,41976,65.8435,0.471028,0.000524109
66917,19969,61.0153,0.000270911,0.0,39541,65.9142,0.468649,0.000354063
66918,21891,61.0153,0.000257792,0.0,43542,65.9298,0.470125,4.59e-05
66919,21406,61.0153,0.000262913,0.0,42575,65.9958,0.472522,0.00011744
66920,16619,61.0153,0.000308396,0.0,32734,65.933,0.478615,0.00155801
66921,24055,61.0153,0.000243935,0.0,48053,66.0684,0.466137,0.0
66922,20422,61.0153,0.000269688,0.0,40517,65.861,0.469955,0.000148086
66923,21972,61.0153,0.000255475,0.0,43693,65.8985,0.471319,0.000160209
66924,21709,61.0153,0.000254848,0.0,43178,65.9065,0.468158,0.00018528
66925,21460,61.0153,0.000256249,0.0,42677,65.8772,0.470319,0.000328046
66926,22281,61.0153,0.000253485,0.0,44413,65.8827,0.470886,0.000225159
66927,13330,61.0153,0.000357643,0.0,26277,65.481,0.487308,0.000532785
66928,16637,61.0153,0.000315329,0.0,32778,65.682,0.474631,0.000549149
66929,13197,61.0153,0.000360366,0.0,26094,65.5453,0.49165,0.00157124
66930,21429,61.0153,0.000268019,0.0,42647,65.9868,0.472786,7.03e-05
66931,22010,61.0153,0.000261285,0.0,43780,65.9989,0.469207,6.85e-05
66932,18776,61.0153,0.000286486,0.0,37268,65.9946,0.477754,0.00193195
66933,20102,61.0153,0.000273265,0.0,39913,65.8766,0.47634,0.000125272
66934,19153,61.0153,0.000280802,0.0,37904,65.8408,0.47416,0.00021106
66935,18533,61.0153,0.00028432,0.0,36798,65.8161,0.471812,0.000135877
66936,21636,61.0153,0.000259762,0.0,43022,65.9989,0.467744,0.000162707
66937,18926,61.0153,0.000290934,0.0,37583,65.7983,0.470819,0.000159647
66938,21358,61.0153,0.000257512,0.0,42476,66.0458,0.470276,0.00110651
66939,19593,61.0153,0.000274719,0.0,38998,65.7893,0.476138,7.69e-05
66940,21923,61.0153,0.00025618,0.0,43605,66.0072,0.462559,0.000321064
66941,21762,61.0153,0.000258187,0.0,43282,65.9404,0.470816,0.000184834
66942,19659,61.0153,0.000274964,0.0,38996,65.822,0.47116,0.00171812
66943,2389,61.0162,0.00214518,0.0108832,4297,61.8298,0.402159,0.010007
66944,2152,61.0164,0.00248407,0.0120818,3874,61.8541,0.406622,0.0100671
66945,2067,61.0164,0.00251183,0.00580552,3660,61.7799,0.39302,0.0125683
66946,2537,61.0161,0.00201355,0.0110367,4514,62.0124,0.411465,0.00974745
66947,2399,61.0162,0.00211973,0.0100042,4305,61.9019,0.407622,0.0102207
66948,2321,61.0163,0.00224655,0.0107712,4111,61.8435,0.397945,0.010703
66949,2451,61.0162,0.00217973,0.00938392,4421,61.9838,0.413163,0.00904773
66950,2173,61.0163,0.00223555,0.011965,3918,61.8309,0.406359,0.00969883
66951,2241,61.0163,0.00231772,0.00624721,4008,61.8028,0.399087,0.010978
66952,2339,61.0162,0.00217778,0.0111159,4141,62.0232,0.411835,0.0120744
66953,2721,61.0161,0.00183162,0.0113929,4879,62.0298,0.413146,0.00860832
66954,2360,61.0162,0.00216699,0.0127119,4185,61.909,0.405201,0.0105137
66955,2557,61.0162,0.00203749,0.00743058,4529,62.1252,0.409509,0.0112608
66956,2333,61.0162,0.0020797,0.00771539,4167,62.0376,0.410589,0.0103192
66957,2371,61.0162,0.00214211,0.00759173,4265,61.8306,0.400331,0.00937866
66958,2628,61.0161,0.00184479,0.00951294,4710,61.8258,0.399324,0.0104034
66959,2637,61.0161,0.00188583,0.00985969,4705,61.8861,0.404796,0.00956429
66960,2666,61.0162,0.0020453,0.00937734,4694,61.9348,0.400682,0.011504
66961,2374,61.0162,0.00215788,0.014743,4227,61.8207,0.400045,0.0108824
66962,2068,61.0163,0.00234207,0.00870406,3741,62.1025,0.415536,0.0101577
66963,2116,61.0164,0.00251358,0.00756144,3768,61.8328,0.40212,0.0124735
66964,2165,61.0163,0.00235631,0.0120092,3875,61.8104,0.401888,0.0113548
66965,2465,61.0162,0.00216849,0.0129817,4349,61.8464,0.39907,0.0105771
66966,2610,61.0161,0.00181219,0.00804598,4605,61.8269,0.394013,0.00955483
66967,2504,61.0162,0.0020289,0.00878594,4493,61.9155,0.406023,0.00890274
66968,2490,61.0162,0.00203875,0.00803213,4425,61.9746,0.40656,0.0101695
66969,2155,61.0163,0.00236041,0.00881671,3807,61.7978,0.395136,0.0133964
66970,2765,61.0161,0.00188927,0.0108499,5018,61.88,0.408656,0.00737346
66971,2151,61.0163,0.00224357,0.0060437,3799,61.8216,0.396079,0.0118452
66972,2540,61.0161,0.00190751,0.00866142,4505,61.8186,0.395232,0.0110988
66973,2648,61.0161,0.00183303,0.010574,4802,61.8618,0.404018,0.00791337
66974,2708,61.016,0.00179045,0.00812408,4900,61.9013,0.404008,0.00857143
66975,2605,61.0161,0.00191365,0.00959693,4695,61.848,0.400201,0.00894569
66976,2780,61.0161,0.00187644,0.00935252,4963,62.2743,0.416771,0.010276
66977,2332,61.0161,0.00196771,0.00686106,4146,61.8322,0.396547,0.011095
66978,2194,61.0163,0.00236349,0.00592525,3832,61.824,0.391806,0.0127871
66979,2514,61.0162,0.00212185,0.00875099,4513,62.1576,0.416175,0.00930645
66980,2613,61.0161,0.00199804,0.0118638,4763,62.0847,0.416494,0.00734831
66981,2517,61.0162,0.00206781,0.00754867,4550,62.3138,0.422551,0.00879121
66982,2514,61.0161,0.00188812,0.0143198,4385,62.1972,0.406257,0.0116306
66983,2246,61.0163,0.00226358,0.00801425,3939,61.8465,0.396167,0.0124397
66984,2292,61.0162,0.00217159,0.0104712,3987,61.8935,0.394961,0.0137948
66985,2398,61.0162,0.00216954,0.00792327,4264,61.7953,0.395574,0.0103189
66986,2609,61.0162,0.00204814,0.0103488,4709,62.0636,0.415305,0.00828201
66987,2525,61.0161,0.00187432,0.00792079,4548,61.8376,0.403466,0.00901495
66988,2562,61.0162,0.00203228,0.00897736,4598,62.1939,0.416978,0.00848195
66989,2099,61.0164,0.00250246,0.0176274,3748,61.844,0.404574,0.0122732
66990,2715,61.016,0.00174435,0.00957643,4899,61.7886,0.397236,0.00857318
66991,2423,61.0161,0.00200323,0.0119686,4240,61.8791,0.395994,0.0115566
66992,2861,61.016,0.00173569,0.00664103,5107,61.9033,0.400483,0.00900724
66993,2455,61.0162,0.00208508,0.010998,4373,61.9523,0.408529,0.00960439
66994,2674,61.0161,0.00182498,0.00972326,4844,61.8689,0.405374,0.00887696
66995,2295,61.0162,0.00216938,0.0104575,4051,61.9033,0.395491,0.0140706
66996,2653,61.0161,0.00187808,0.010931,4772,62.061,0.41066,0.0104778
66997,2505,61.0161,0.00198234,0.00958084,4467,61.7964,0.39415,0.0105216
66998,2541,61.0162,0.00210357,0.00983865,4575,61.8913,0.406296,0.00896175
66999,2636,61.0162,0.0020326,0.0117602,4714,61.8486,0.405756,0.0093339
67000,2729,61.0161,0.00187409,0.0113595,4886,61.9477,0.407794,0.00818666
67001,2309,61.0163,0.00221557,0.0129926,4066,61.833,0.400447,0.0108214
67002,2669,61.0161,0.00182004,0.00974148,4819,61.8418,0.399719,0.00830048
67003,2150,61.0162,0.0022056,0.0106977,3840,61.8071,0.395582,0.0117188
67004,3147,61.0159,0.00154369,0.0085796,5643,61.9184,0.401708,0.00779727
67005,2470,61.0162,0.00212046,0.0121457,4465,61.909,0.409287,0.00963046
67006,2647,61.0161,0.0019722,0.0083113,4649,62.2965,0.414032,0.0098946
67007,2827,61.0161,0.00184555,0.0088433,5062,62.1004,0.409152,0.00888977
67008,2574,61.0161,0.00197456,0.00660451,4671,62.1901,0.415763,0.00856348
67009,2471,61.0162,0.00206096,0.0101174,4424,61.9412,0.406645,0.0108499
67010,2145,61.0164,0.00248627,0.00979021,3799,61.9357,0.404666,0.0128981
67011,2324,61.0162,0.00219605,0.0107573,4187,61.8146,0.402737,0.010031
67012,2305,61.0163,0.00221386,0.0121475,4135,61.8245,0.400042,0.00967352
67013,2919,61.016,0.00166189,0.00890716,5276,61.8529,0.401234,0.00796058
67014,2243,61.0163,0.0022159,0.0107,3970,61.933,0.406182,0.0120907
67015,2406,61.0162,0.00217027,0.0112219,4343,61.9042,0.407777,0.00897997
67016,2579,61.0162,0.00207122,0.0112447,4737,61.855,0.410683,0.00675533
67017,2398,61.0162,0.00212237,0.00834028,4317,61.8674,0.405832,0.0101923
67018,2355,61.0162,0.00211035,0.0101911,4231,61.9131,0.4074,0.00850863
67019,2509,61.0162,0.00206981,0.00637704,4586,61.9903,0.413323,0.00828609
67020,2635,61.0162,0.00202584,0.0113852,4726,61.835,0.402825,0.00952179
67021,2031,61.0163,0.00238804,0.00886263,3664,61.8083,0.400925,0.00927948
67022,2931,61.016,0.0016226,0.00955305,5362,61.8706,0.402995,0.0074599
67023,2283,61.0162,0.00213151,0.0105125,4122,61.8336,0.401201,0.0104318
67024,2092,61.0163,0.00229016,0.0224665,3536,61.7952,0.383305,0.0172511
67025,1881,61.0163,0.00233275,0.0148857,3253,61.772,0.385897,0.0187519
67026,1473,61.0166,0.00293353,0.0271555,2530,61.7552,0.383614,0.0252964
67027,1654,61.0165,0.00268525,0.0266022,2844,61.7436,0.386643,0.0207454
67028,1594,61.0164,0.00254438,0.023212,2802,61.7739,0.394085,0.0171306
67029,1771,61.0164,0.00256005,0.0208922,3049,61.7908,0.387211,0.0190226
67030,1817,61.0164,0.00241671,0.023115,3182,61.7797,0.394286,0.0163419
67031,1349,61.0168,0.0033536,0.0192735,2323,61.7103,0.380848,0.0236763
67032,1633,61.0164,0.00254456,0.0183711,2686,61.9358,0.375635,0.022338
67033,1668,61.0165,0.00270607,0.0131894,2811,61.7825,0.377891,0.0213447
67034,1915,61.0164,0.00243097,0.0198433,3212,61.9431,0.386795,0.0211706
67035,1902,61.0165,0.00263142,0.0173502,3255,61.7813,0.384596,0.0193548
67036,20720,71.0153,0.00025379,0.0,41390,75.9702,0.464384,0.0
67037,20720,71.0153,0.000253324,0.0,41390,76.0837,0.469519,0.0
67038,20720,71.0153,0.000254254,0.0,41390,76.1336,0.456003,0.0
67039,20720,71.0153,0.000253053,0.0,41390,75.8845,0.459903,0.0
67040,20720,71.0153,0.0002527,0.0,41390,76.0033,0.450128,0.0
67041,20720,71.0153,0.000253463,0.0,41390,75.9878,0.460842,0.0
67042,19618,71.0153,0.000266771,0.0,39093,76.0435,0.467143,2.56e-05
67043,20720,71.0153,0.000254045,0.0,41390,76.0796,0.458194,0.0
67044,20720,71.0153,0.000254085,0.0,41390,76.2612,0.468148,0.0
67045,20720,71.0153,0.000253706,0.0,41390,76.1538,0.462324,0.0
67046,20720,71.0153,0.000253617,0.0,41390,76.0069,0.462273,0.0
67047,20720,71.0153,0.000252653,0.0,41390,76.2876,0.451482,0.0
67048,19491,71.0153,0.000271623,0.0,38830,76.1079,0.47612,0.000103013
67049,19596,71.0153,0.000268606,0.0,39049,76.0231,0.465615,2.56e-05
67050,20720,71.0153,0.000253852,0.0,41390,76.1191,0.466759,0.0
67051,20720,71.0153,0.000252925,0.0,41390,76.0455,0.469854,0.0
67052,20720,71.0153,0.000253075,0.0,41390,76.0402,0.464762,0.0
67053,19032,71.0153,0.000269135,0.0,37920,76.0622,0.467125,0.000263713
67054,20720,71.0153,0.000252228,0.0,41390,76.2853,0.447608,0.0
67055,19090,71.0153,0.000267639,0.0,38035,76.1881,0.461773,0.000525831
67056,20720,71.0153,0.000252886,0.0,41390,75.9262,0.456282,0.0
67057,18889,71.0153,0.00027134,0.0,37711,75.9342,0.471331,0.0022805
67058,18580,71.0153,0.000283392,0.0,36923,75.9563,0.4725,8.13e-05
67059,20720,71.0153,0.000254341,0.0,41390,76.0159,0.46206,0.0
67060,20720,71.0153,0.000253644,0.0,41390,75.9946,0.462697,0.0
67061,19528,71.0153,0.000269309,0.0,38913,76.0169,0.463533,5.14e-05
67062,20720,71.0153,0.000254476,0.0,41390,76.2105,0.460903,0.0
67063,17014,71.0153,0.000293499,0.0,33958,76.0137,0.470084,2.94e-05
67064,20720,71.0153,0.000253184,0.0,41390,76.0702,0.476302,0.0
67065,20720,71.0153,0.000253572,0.0,41390,76.1388,0.447591,0.0
67066,18189,71.0153,0.000281754,0.0,36177,76.0852,0.476244,8.29e-05
67067,20720,71.0153,0.000254191,0.0,41390,76.1564,0.46603,0.0
67068,19098,71.0153,0.000267895,0.0,38051,76.1047,0.464157,0.000735855
67069,19600,71.0153,0.000267873,0.0,39057,76.0866,0.472264,2.56e-05
