Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
17840,3152,51.0168,0.00186459,0.0107868,5672,51.8409,0.398367,0.00863893
17841,2797,51.0169,0.00204964,0.0114408,5049,51.8453,0.400988,0.00950683
17842,2568,51.017,0.0021789,0.0097352,4646,51.8107,0.398603,0.0107619
17843,2566,51.0169,0.00212601,0.00779423,4639,51.8144,0.398007,0.00991593
17844,2826,51.0169,0.00211229,0.0102619,5064,51.8293,0.398971,0.0106635
17845,2944,51.0169,0.00202819,0.00883152,5292,51.818,0.396325,0.00944822
17846,3353,51.0167,0.00175177,0.0107367,5974,51.8884,0.399006,0.00937395
17847,2724,51.0169,0.00214329,0.00807636,4908,51.8065,0.400776,0.0103912
17848,2634,51.017,0.00216757,0.00797267,4706,51.7968,0.394886,0.0123247
17849,2991,51.0168,0.00194829,0.00635239,5463,51.9681,0.408815,0.00823723
17850,3090,51.0168,0.00185106,0.00744337,5638,51.8361,0.40144,0.00833629
17851,3125,51.0168,0.00182986,0.008,5448,52.3237,0.407652,0.010279
17852,3216,51.0167,0.00174051,0.00808458,5724,51.9005,0.396488,0.00786164
17853,3295,51.0168,0.00177533,0.00758725,6045,51.862,0.40426,0.00678246
17854,3072,51.0168,0.00186831,0.00976562,5562,51.9543,0.409411,0.0084502
17855,2951,51.0169,0.0019779,0.0074551,5287,51.9558,0.403802,0.00926802
17856,3379,51.0168,0.00177216,0.01095,6088,51.8697,0.402125,0.00837714
17857,1844,51.0174,0.00306787,0.0211497,3089,51.7806,0.376531,0.0226611
17858,2209,51.0172,0.00256423,0.0235401,3710,51.779,0.377362,0.0202156
17859,1626,51.0176,0.00337918,0.0172202,2759,51.7467,0.375846,0.0246466
17860,1986,51.0173,0.00284934,0.020141,3429,51.8085,0.391474,0.0192476
17861,2137,51.0172,0.00257648,0.0187178,3701,51.7601,0.380915,0.0183734
17862,2343,51.017,0.00229174,0.0174989,4053,51.9678,0.396373,0.016531
17863,1971,51.0172,0.00267049,0.0182648,3385,51.9763,0.392412,0.0194978
17864,1824,51.0173,0.00287845,0.0186404,3190,51.7748,0.38974,0.0188088
17865,1916,51.0173,0.00287977,0.0193111,3269,51.8118,0.387752,0.0211074
17866,2098,51.0169,0.00202958,0.0252622,3423,51.9612,0.372437,0.0224949
17867,2227,51.0169,0.00213419,0.0170633,3733,51.8557,0.376609,0.0187517
17868,1935,51.0171,0.00246178,0.0206718,3268,51.7445,0.371197,0.0208078
17869,2226,51.0171,0.00236681,0.0206649,3907,51.7649,0.390594,0.0174047
17870,2145,51.0171,0.00245298,0.0205128,3718,51.7489,0.383303,0.0180204
17871,1700,51.0173,0.00294608,0.0211765,2917,51.7599,0.382305,0.0205691
17872,2148,51.017,0.00232285,0.0130354,3708,51.7385,0.377089,0.0204962
17873,2217,51.0169,0.00214671,0.0221019,3863,51.811,0.394773,0.0163086
17874,1962,51.017,0.00228539,0.0183486,3343,51.7729,0.375459,0.0209393
17875,1964,51.0171,0.00247635,0.0183299,3353,51.7513,0.377065,0.0232627
17876,1817,51.0171,0.00245287,0.0159604,3109,51.7869,0.378234,0.0225153
17877,2072,51.017,0.00229026,0.0164093,3609,51.7633,0.382556,0.0188418
17878,2084,51.0171,0.00240478,0.018714,3603,51.7615,0.381385,0.0197058
17879,2181,51.017,0.00223108,0.0183402,3789,51.8243,0.386368,0.0179467
17880,2165,51.017,0.00231727,0.0203233,3680,51.7698,0.381055,0.0195652
17881,2435,51.0168,0.00180455,0.0225873,4126,52.0441,0.390243,0.0196316
17882,2013,51.017,0.00222863,0.0193741,3415,51.8103,0.379132,0.0210835
17883,2100,51.017,0.00234302,0.0261905,3568,51.7799,0.381627,0.0196188
17884,1968,51.0171,0.00240142,0.0132114,3417,51.743,0.37566,0.0201932
17885,2297,51.0169,0.00212987,0.0200261,3976,51.77,0.3846,0.0183602
17886,2199,51.017,0.00226825,0.0150068,3804,51.802,0.382351,0.0184017
17887,1972,51.0171,0.00247068,0.0157201,3400,51.7744,0.383059,0.0205882
17888,2212,51.017,0.00225591,0.0158228,3758,51.7973,0.377909,0.0199574
17889,18532,61.016,0.000343202,0.0,36783,67.8646,0.489882,0.000135932
17890,18777,61.016,0.000346132,0.0,37287,68.3914,0.486425,0.000509561
17891,19864,61.0161,0.000341785,0.0,39550,68.7754,0.477969,2.53e-05
17892,18911,61.0161,0.000352285,0.0,37526,68.3712,0.493176,0.000666205
17893,19068,61.016,0.000346128,0.0,37806,67.9133,0.488402,0.000211607
17894,19175,61.0161,0.000350526,0.0,37985,67.9958,0.484476,0.000447545
17895,19644,61.016,0.000336118,0.0,39198,68.7901,0.476374,0.0
17896,19644,61.016,0.000337585,0.0,39198,68.8484,0.479003,0.0
17897,19863,61.016,0.000342608,0.0,39443,68.2762,0.487101,0.000152118
17898,19644,61.016,0.000337444,0.0,39198,68.6862,0.473928,0.0
17899,19237,61.016,0.000342758,0.0,38207,68.5875,0.498431,0.000287905
17900,19863,61.016,0.000341224,0.0,39548,68.4583,0.491157,2.53e-05
17901,19330,61.016,0.000343883,0.0,38319,67.883,0.485999,0.000182677
17902,18322,61.0161,0.000354131,0.0,36273,68.479,0.492176,0.00063408
17903,19109,61.0161,0.000341509,0.0,38038,68.7101,0.484518,0.00110416
17904,19079,61.0161,0.000349212,0.0,37898,67.8713,0.485991,0.00124017
17905,19753,61.0161,0.000340906,0.0,39258,67.866,0.484665,0.000152835
17906,19520,61.016,0.000343739,0.0,38861,68.7469,0.486376,2.57e-05
17907,18581,61.0161,0.000355641,0.0,36721,68.1496,0.490385,0.000490183
17908,19007,61.0161,0.000346246,0.0,37837,68.4671,0.484223,7.93e-05
17909,19402,61.016,0.000349743,0.0,38522,68.1529,0.489093,0.00101241
17910,19771,61.016,0.000341657,0.0,39365,68.3999,0.492584,0.000101613
17911,19858,61.0161,0.00034399,0.0,39442,68.1687,0.493965,0.000304244
17912,19623,61.016,0.00033856,0.0,39067,68.4014,0.49055,5.12e-05
17913,18532,61.0161,0.000362385,0.0,36865,68.3975,0.484201,0.000352638
17914,19864,61.016,0.000340905,0.0,39550,68.4374,0.487204,2.53e-05
17915,19855,61.016,0.000340101,0.0,39534,68.5883,0.491741,5.06e-05
17916,19682,61.016,0.000335491,0.0,39181,68.5776,0.48229,0.000204181
17917,19863,61.016,0.000338798,0.0,39549,68.6712,0.483376,2.53e-05
17918,18970,61.0161,0.000351355,0.0,37563,68.2025,0.490873,0.000292841
17919,14538,61.0161,0.000420196,0.0,28662,67.3492,0.503463,0.00108157
17920,19864,61.016,0.000337722,0.0,39550,68.4609,0.48384,2.53e-05
17921,18974,61.016,0.000347697,0.0,37743,68.5606,0.481576,0.00042392
17922,17665,61.0161,0.000360058,0.0,34914,68.0854,0.499554,0.00231999
17923,19817,61.0161,0.000339601,0.0,39458,68.1506,0.493844,7.6e-05
17924,19744,61.016,0.000343254,0.0,39313,68.2861,0.495457,0.000686796
17925,18911,61.0161,0.000351003,0.0,37461,68.271,0.489271,0.000213555
17926,19644,61.016,0.000336574,0.0,39198,68.6547,0.491114,0.0
17927,19089,61.016,0.000346303,0.0,37799,67.8506,0.48783,0.000343924
17928,16456,61.0161,0.000355506,0.0,32549,68.3381,0.500203,0.000522289
17929,19551,61.016,0.000340131,0.0,38923,68.5901,0.487646,7.71e-05
17930,2686,61.0169,0.00207686,0.00744602,4889,62.0675,0.411815,0.00736347
17931,2413,61.017,0.00215705,0.0095317,4239,62.1632,0.409268,0.0117952
17932,2131,61.017,0.00230978,0.00469263,3774,61.7861,0.390117,0.0124536
17933,2941,61.0167,0.00174532,0.0115607,5232,61.8764,0.398161,0.00802752
17934,2286,61.017,0.00227049,0.00787402,4067,61.9868,0.408032,0.00983526
17935,2316,61.017,0.00229791,0.00777202,4191,61.8919,0.407934,0.00882844
17936,2213,61.0171,0.00246851,0.0112969,3990,61.8633,0.404478,0.0105263
17937,2295,61.017,0.00232612,0.0108932,4123,61.837,0.39973,0.0104293
17938,1760,61.0173,0.00285579,0.0244318,3070,61.7854,0.396309,0.0185668
17939,1620,61.0175,0.00323054,0.0160494,2790,61.8287,0.388945,0.0200717
17940,2118,61.0172,0.00266649,0.0179415,3645,62.1248,0.404794,0.0159122
17941,1887,61.0173,0.00284694,0.0174881,3285,62.0132,0.403973,0.017656
17942,1783,61.0174,0.00303092,0.0213124,2998,61.7725,0.376097,0.0233489
17943,1603,61.0176,0.00343694,0.0193387,2796,61.7859,0.392534,0.0203863
17944,1616,61.0175,0.00329347,0.029703,2800,61.7772,0.390702,0.0189286
17945,1995,61.0172,0.00267842,0.0180451,3410,61.7995,0.386057,0.0190616
17946,1593,61.0176,0.00354621,0.0194601,2709,62.1868,0.402593,0.0214101
17947,1529,61.0176,0.00353018,0.0196207,2611,61.792,0.386399,0.0225967
17948,1542,61.0176,0.00341341,0.0207523,2584,61.8156,0.384828,0.0212848
17949,1587,61.0175,0.00321586,0.0151229,2764,61.766,0.386274,0.0198987
17950,1736,61.0173,0.00287384,0.015553,3004,61.7939,0.389728,0.0176431
17951,1746,61.0174,0.00307742,0.0183276,3022,61.7629,0.384299,0.0195235
17952,1851,61.0173,0.00276819,0.0194489,3143,61.8058,0.383541,0.0194082
17953,1697,61.0174,0.00309196,0.0159104,2886,61.7798,0.377904,0.022176
17954,1748,61.0173,0.00293593,0.0177346,3113,61.9376,0.408053,0.0157404
17955,1741,61.0173,0.00280825,0.0206778,3048,61.7938,0.393785,0.019685
17956,1571,61.0176,0.00342349,0.0171865,2693,61.7757,0.386073,0.018938
17957,1711,61.0175,0.00321491,0.0181181,2895,61.7722,0.380026,0.0224525
17958,1507,61.0176,0.00341107,0.0265428,2561,61.7635,0.378856,0.0257712
17959,20281,71.016,0.000273197,0.0,40513,79.4666,0.479167,0.0
17960,20281,71.016,0.000269929,0.0,40513,79.0602,0.480043,0.0
17961,20281,71.016,0.000270555,0.0,40513,79.5786,0.4826,0.0
17962,20281,71.016,0.000268465,0.0,40513,79.362,0.455059,0.0
17963,20281,71.016,0.000274132,0.0,40513,79.4727,0.480082,0.0
17964,20281,71.016,0.000271608,0.0,40513,79.4637,0.478214,0.0
17965,20281,71.016,0.000273295,0.0,40513,79.5596,0.483469,0.0
17966,20281,71.016,0.000270319,0.0,40513,79.0011,0.493029,0.0
17967,20281,71.016,0.000270984,0.0,40513,79.0036,0.463742,0.0
17968,20281,71.016,0.000268407,0.0,40513,79.3297,0.48729,0.0
17969,20281,71.016,0.000267979,0.0,40513,79.2927,0.480608,0.0
17970,20281,71.016,0.000270685,0.0,40513,79.1059,0.467236,0.0
