Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
49060,1633,71.0296,0.00601725,0.0134721,2900,97.5257,1.45718,0.0127586
49061,1832,71.0292,0.00517622,0.00873362,3262,99.1263,1.28439,0.0110362
49062,1337,71.0301,0.0070717,0.0149589,2410,98.3745,1.46274,0.0124481
49063,1892,71.0292,0.00531436,0.0116279,3368,98.5827,1.21793,0.00861045
49064,1919,71.0293,0.00537932,0.0109432,3289,104.874,1.29263,0.0112496
49065,1730,71.0294,0.00565685,0.00924855,3068,101.611,1.32284,0.0107562
49066,2204,71.0287,0.00426006,0.00998185,3953,99.8565,1.09587,0.00708323
49067,1623,71.0297,0.00624069,0.0197166,2792,74.5137,0.642765,0.0189828
49068,1436,71.0299,0.00670317,0.0181058,2441,75.0182,0.669816,0.0200737
49069,1650,71.0297,0.0062677,0.0212121,2807,74.5575,0.620275,0.0195939
49070,1163,71.0304,0.00775063,0.0214961,1967,73.0931,0.63325,0.0254194
49071,1644,71.0296,0.00605725,0.0164234,2780,75.1226,0.615842,0.0194245
49072,1630,71.0296,0.00604175,0.0171779,2827,73.2857,0.654075,0.0187478
49073,1392,71.03,0.00692423,0.012931,2381,73.218,0.638349,0.0197396
49074,1388,71.0299,0.00664772,0.0172911,2396,73.3143,0.629475,0.019616
49075,1403,71.0301,0.0070088,0.0228083,2387,73.051,0.583013,0.0213657
49076,1317,71.0301,0.0070905,0.0205011,2234,73.1842,0.665325,0.0205909
49077,1285,71.0303,0.00745492,0.0233463,2186,73.7945,0.68755,0.0219579
49078,1365,71.0299,0.00675162,0.018315,2269,73.6764,0.662175,0.0246805
49079,1242,71.0304,0.00752847,0.0249597,2132,74.572,0.711041,0.0211069
49080,1573,71.0296,0.00606441,0.0158932,2711,74.6169,0.633208,0.0173368
49081,1675,71.0293,0.00548148,0.0238806,2909,73.6553,0.601404,0.015813
49082,1373,71.0301,0.00691372,0.0167516,2311,74.6544,0.63229,0.0225011
49083,1214,71.0305,0.00777687,0.0321252,2059,76.1964,0.701633,0.0228266
49084,1311,71.0302,0.00725857,0.0190694,2293,73.371,0.691873,0.0187527
49085,1384,71.0299,0.00666609,0.0137283,2331,73.7375,0.685712,0.021879
49086,1480,71.0297,0.00627311,0.0283784,2541,73.7072,0.666665,0.0204644
49087,1719,71.0294,0.00563366,0.0151251,2976,73.1893,0.639292,0.0171371
49088,1288,71.0302,0.00715295,0.015528,2182,73.0763,0.576106,0.0210816
49089,1591,71.0296,0.00611347,0.0182275,2790,73.7457,0.644076,0.0179211
49090,1627,71.0296,0.00604366,0.016595,2774,73.3732,0.632313,0.0187455
49091,1378,71.0301,0.0070581,0.021045,2337,73.1867,0.598419,0.0205392
49092,1276,71.0301,0.00714018,0.0195925,2155,73.2261,0.696462,0.0232019
49093,1183,71.0303,0.00742632,0.0211327,2040,73.7349,0.703154,0.0205882
49094,1545,71.03,0.00689058,0.0174757,2641,74.5698,0.6318,0.0193109
49095,1327,71.0301,0.00709376,0.014318,2320,74.4219,0.671011,0.0198276
49096,1221,71.0303,0.00738259,0.019656,2056,73.7393,0.674109,0.0272374
49097,1563,71.0295,0.0058926,0.0140755,2712,73.2555,0.600041,0.0173304
49098,1777,71.0294,0.00566641,0.0191334,3033,75.5668,0.615198,0.0178042
49099,1535,71.0297,0.00628525,0.0143322,2646,74.2361,0.620637,0.0162509
49100,1315,71.0302,0.00719911,0.0250951,2243,74.8572,0.693621,0.0205082
49101,1444,71.0299,0.00664357,0.017313,2501,74.3723,0.655154,0.017593
49102,1540,71.0296,0.006138,0.0194805,2699,73.7017,0.637109,0.0159318
49103,1407,71.0298,0.00645668,0.0142146,2462,73.0122,0.570197,0.0170593
49104,1167,71.0303,0.00747916,0.0188518,1988,73.2808,0.678264,0.0236419
49105,1489,71.0298,0.00640735,0.0208193,2563,73.094,0.587264,0.0198986
49106,1569,71.0297,0.00619978,0.0152964,2680,74.9458,0.638715,0.0190299
49107,1394,71.0302,0.00728802,0.0243902,2379,74.9236,0.647686,0.0218579
49108,1357,71.03,0.00682823,0.0221076,2313,74.9442,0.672931,0.0207523
49109,1794,71.0293,0.00553396,0.0150502,3074,75.5215,0.592556,0.0165908
49110,1462,71.0298,0.00651222,0.0184679,2491,74.7123,0.647252,0.0220795
49111,1335,71.0302,0.00720547,0.00973783,2249,74.4996,0.686668,0.0253446
49112,1680,71.0293,0.00552711,0.0160714,2898,74.9123,0.638224,0.0165631
49113,1264,71.0302,0.00719302,0.0166139,2162,73.5963,0.689863,0.0231267
49114,1033,71.0305,0.00780453,0.0280736,1762,77.2436,0.723468,0.0244041
49115,1593,71.0291,0.00507529,0.0244821,2726,73.3156,0.651393,0.0194424
49116,1443,71.0295,0.00593837,0.00970201,2504,74.8718,0.650651,0.0191693
49117,1157,71.03,0.00684417,0.019879,1980,73.5356,0.722421,0.0252525
49118,1768,71.0288,0.00441968,0.0135747,2993,76.3896,0.611586,0.0173739
49119,1374,71.0295,0.00595787,0.0160116,2361,73.8293,0.691069,0.0203304
49120,1445,71.0293,0.00537383,0.017301,2515,73.1642,0.657309,0.017495
49121,1291,71.0295,0.0057893,0.0178156,2205,73.4725,0.666477,0.0217687
49122,1787,71.0289,0.00470156,0.0190263,3100,77.5952,0.616813,0.0167742
49123,1589,71.0294,0.00558641,0.0232851,2628,73.354,0.659062,0.0201674
49124,1280,71.0296,0.00605329,0.0226562,2193,73.5699,0.682253,0.0205198
49125,2072,71.0287,0.0042506,0.0226834,3562,75.7154,0.584517,0.0134756
49126,1622,71.0292,0.00522012,0.0178792,2850,74.6048,0.65107,0.0164912
49127,1305,71.0298,0.00638506,0.0168582,2260,73.8352,0.682204,0.0212389
49128,1661,71.029,0.00497324,0.0168573,2909,73.399,0.61798,0.0168443
49129,1232,71.0297,0.00629609,0.0178571,2107,73.5032,0.707168,0.0246796
49130,1676,71.0291,0.00497161,0.0250597,2913,73.3502,0.64555,0.0185376
