Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
51290,2304,41.0165,0.00232681,0.0173611,3926,41.7234,0.369946,0.0234335
51291,2476,41.0164,0.00210389,0.0173667,4322,41.7452,0.38249,0.0212864
51292,2367,41.0164,0.00204623,0.016899,4072,41.7366,0.374482,0.0203831
51293,2301,41.0165,0.00231963,0.0186875,3877,41.8342,0.375279,0.0216662
51294,2526,41.0165,0.00216831,0.0182106,4425,41.7577,0.385462,0.0171751
51295,2333,41.0165,0.00222706,0.0188598,4035,41.8221,0.385846,0.0213135
51296,2259,41.0166,0.00242951,0.0234617,3911,41.8383,0.38904,0.0168755
51297,2500,41.0165,0.00219188,0.0188,4324,41.8117,0.382643,0.0194265
51298,15773,51.0155,0.000327616,0.0,31026,57.6942,0.480705,0.000644621
51299,17963,51.0155,0.000303366,0.0,35503,57.8606,0.479412,0.000535166
51300,18781,51.0155,0.000290882,0.0,36797,57.912,0.4775,0.000461994
51301,20950,51.0155,0.000284221,0.0,41300,58.1551,0.47247,0.000338983
51302,15776,51.0156,0.000330169,0.0,30790,57.7559,0.482511,0.00194868
51303,19145,51.0155,0.000290522,0.0,37659,58.0655,0.472714,0.000371757
51304,15407,51.0156,0.000345034,0.0,30127,57.7646,0.480758,0.00149368
51305,22517,51.0155,0.000264728,0.0,44612,58.1063,0.471245,0.000156908
51306,13574,51.0156,0.000373047,0.0,26693,57.6099,0.484882,0.00221032
51307,21316,51.0155,0.00028537,0.0,42275,58.2889,0.467686,0.00130101
51308,13801,51.0156,0.000365684,0.0,26964,57.6036,0.488148,0.00063047
51309,20674,51.0155,0.000268368,0.0,40773,58.0847,0.469556,0.000171682
51310,18747,51.0155,0.000291742,0.0,36922,58.0723,0.472114,0.000379178
51311,13871,51.0156,0.000355025,0.0,27091,57.7651,0.488737,0.0011812
51312,16175,51.0155,0.0003212,0.0,31570,58.0378,0.482738,0.00190054
51313,17336,51.0155,0.000305685,0.0,34066,57.6161,0.480066,0.00384548
51314,22351,51.0155,0.000274119,0.0,44323,58.0254,0.468456,0.00027074
51315,14921,51.0156,0.000348216,0.0,29201,57.6853,0.483507,0.00147255
51316,14080,51.0156,0.000366483,0.0,27606,57.5932,0.488568,0.000796928
51317,16400,51.0156,0.000341059,0.0,32114,57.8191,0.477766,0.00158809
51318,19242,51.0155,0.000295417,0.0,37893,58.0727,0.474197,0.000263901
51319,20284,51.0155,0.000281575,0.0,39931,58.0552,0.468973,0.000375648
51320,15904,51.0156,0.000340264,0.0,31005,57.7318,0.478948,0.000516046
51321,16619,51.0156,0.000335501,0.0,32792,58.0409,0.48012,0.00237863
51322,17373,51.0155,0.000305705,0.0,34090,57.9397,0.481052,0.00114403
51323,23819,51.0155,0.000265581,0.0,47223,58.1749,0.469675,0.000232937
51324,16765,51.0155,0.000322886,0.0,32780,57.8365,0.481651,0.00115924
51325,21887,51.0155,0.000277815,0.0,43315,58.1232,0.47292,0.000184694
51326,21111,51.0155,0.000275413,0.0,41825,58.1404,0.473506,0.000167364
51327,22780,51.0155,0.000268043,0.0,45103,58.2289,0.466822,0.000199543
51328,17802,51.0155,0.000314229,0.0,35025,57.9297,0.475529,0.000485368
51329,15445,51.0156,0.000351529,0.0,30457,58.0895,0.478644,0.00341465
51330,21441,51.0155,0.000272839,0.0,42407,58.2103,0.468367,0.00188648
51331,19226,51.0155,0.000303145,0.0,37851,58.0256,0.471131,0.000369871
51332,18015,51.0155,0.000322821,0.0,35696,58.1096,0.476184,0.000224115
51333,16504,51.0155,0.000316613,0.0,32204,58.0195,0.482966,0.00152155
51334,24369,51.0155,0.000260672,0.0,48258,58.2985,0.466196,0.000227941
51335,15189,51.0156,0.000349526,0.0,29808,57.8441,0.481428,0.00301932
51336,20871,51.0155,0.000277704,0.0,41168,57.9579,0.472416,0.000291489
51337,20787,51.0155,0.000286434,0.0,41134,58.0292,0.471888,0.000340351
51338,20532,51.0155,0.000285275,0.0,40414,58.0206,0.470721,0.000470134
51339,18740,51.0155,0.000299465,0.0,37004,58.2229,0.476326,0.00105394
51340,19236,51.0155,0.000296933,0.0,37859,57.9483,0.473626,0.000369793
51341,19709,51.0155,0.000295096,0.0,39070,58.111,0.474358,0.000204761
51342,13200,51.0156,0.000355005,0.0,25791,57.7061,0.490244,0.00166725
51343,19532,51.0155,0.000292303,0.0,38405,58.0698,0.474995,0.000703033
51344,20861,51.0155,0.000279591,0.0,41270,58.0765,0.47229,0.00101769
51345,20582,51.0155,0.000283805,0.0,40620,58.1704,0.470754,0.000172329
51346,18024,51.0155,0.000302228,0.0,35477,58.018,0.476808,0.00270598
51347,17131,51.0156,0.000331109,0.0,33573,57.6704,0.475836,0.000446788
51348,17009,51.0155,0.000312895,0.0,33311,58.0097,0.482233,0.00234157
51349,14860,51.0156,0.00033897,0.0,28913,57.5718,0.486197,0.000726317
51350,16809,51.0155,0.000331497,0.0,32945,58.0794,0.477598,0.000880255
51351,14166,51.0156,0.000361843,0.0,27646,57.8115,0.490695,0.00090429
51352,21572,51.0155,0.00027161,0.0,42601,57.991,0.470212,0.000328631
51353,16328,51.0156,0.000340061,0.0,32045,57.9259,0.480583,0.000624122
51354,19542,51.0155,0.000293644,0.0,38705,57.9684,0.476489,0.00173104
51355,14446,51.0156,0.000366169,0.0,28115,57.8271,0.48749,0.00188511
51356,16532,51.0155,0.000321156,0.0,32676,57.8263,0.481982,0.00180561
51357,16439,51.0156,0.000331249,0.0,32136,58.0061,0.483058,0.0024583
51358,17044,51.0155,0.00032558,0.0,33414,57.8909,0.47778,0.000628479
51359,14253,51.0156,0.00037154,0.0,27936,57.7136,0.487598,0.000859107
51360,15683,51.0155,0.000314742,0.0,30759,58.0515,0.482577,0.0036087
51361,21685,51.0155,0.000269918,0.0,42875,58.1168,0.469968,0.000326531
51362,15757,51.0156,0.000335402,0.0,30717,57.9092,0.48055,0.00159521
51363,20304,51.0155,0.0002759,0.0,40162,58.0151,0.471957,0.000199193
51364,24395,51.0155,0.000256416,0.0,48364,58.1386,0.465923,0.000227442
51365,18138,51.0155,0.00029829,0.0,35708,58.022,0.480439,0.000336059
51366,17729,51.0155,0.000315182,0.0,34964,58.0036,0.479777,0.000943828
51367,19150,51.0155,0.000285542,0.0,37662,57.8357,0.472632,0.00151346
51368,22873,51.0155,0.000262121,0.0,45245,58.1055,0.468915,0.000198917
51369,3004,51.0162,0.00168743,0.00765646,5358,51.7965,0.391007,0.0104517
51370,3443,51.0161,0.00143399,0.00929422,6235,51.8315,0.397044,0.00785886
51371,3261,51.0161,0.00136603,0.0104262,5714,52.1061,0.39819,0.00980049
51372,3925,51.0159,0.0011069,0.0104459,7010,51.9677,0.397313,0.00827389
51373,2932,51.0161,0.0013986,0.0119372,5191,52.1311,0.40305,0.0100173
51374,3045,51.0161,0.00150357,0.0128079,5420,51.8424,0.394477,0.00940959
51375,3199,51.0161,0.00147642,0.0100031,5676,51.8251,0.392524,0.010747
51376,3423,51.0161,0.00140799,0.0102249,6082,52.0268,0.403381,0.00986518
51377,2948,51.0161,0.00150907,0.00881954,5215,51.8153,0.389832,0.0113135
51378,3261,51.0161,0.00151778,0.00919963,5906,51.794,0.395351,0.00829665
51379,3102,51.0161,0.00151129,0.0103159,5522,51.8937,0.396345,0.00905469
51380,3004,51.0162,0.00160389,0.00898802,5265,51.8384,0.390114,0.0115859
51381,3253,51.0161,0.00144179,0.00983707,5775,51.8989,0.393641,0.0103896
51382,2919,51.0162,0.00156655,0.00993491,5204,51.8183,0.393934,0.0119139
51383,2990,51.0162,0.00160712,0.00735786,5274,51.7957,0.389504,0.0106181
51384,2979,51.0162,0.00157497,0.0100705,5247,52.1013,0.403268,0.0104822
51385,2974,51.0162,0.00166208,0.0100874,5335,51.803,0.395977,0.00937207
51386,2856,51.0162,0.00172516,0.00840336,5093,51.7959,0.392037,0.0106028
51387,2427,51.0164,0.00202849,0.00741656,4377,51.7657,0.39495,0.0109664
51388,2902,51.0162,0.00157803,0.0120606,5111,51.8999,0.392399,0.0107611
51389,3088,51.0161,0.00151947,0.0110104,5508,51.8281,0.394569,0.0110748
51390,2811,51.0162,0.00171587,0.0117396,4990,51.8243,0.395367,0.0108216
51391,3117,51.0161,0.00150694,0.00802053,5603,51.8084,0.397209,0.00981617
51392,2991,51.0161,0.00152767,0.00936142,5357,51.8981,0.397271,0.0100803
51393,3451,51.0161,0.00139782,0.0110113,6190,51.8447,0.396388,0.0095315
51394,2939,51.0162,0.00164262,0.0119088,5309,51.8184,0.397846,0.00922961
51395,2532,51.0163,0.00189222,0.00671406,4493,51.7687,0.388586,0.0122413
51396,2688,51.0163,0.00183761,0.00892857,4826,51.7992,0.396729,0.0113966
51397,3626,51.016,0.00129637,0.00882515,6318,52.2342,0.396812,0.00918012
51398,2726,51.0162,0.00172187,0.0110051,4799,51.9049,0.395696,0.0112523
51399,2541,51.0163,0.00189065,0.0094451,4563,51.7704,0.393875,0.0111769
51400,2678,51.0163,0.00184012,0.00896191,4759,51.7798,0.389945,0.011557
51401,2856,51.0162,0.00165109,0.0147059,5208,51.8182,0.401408,0.00979263
51402,2528,51.0163,0.00185282,0.0102848,4534,51.7684,0.391704,0.0121306
51403,3259,51.0161,0.00148469,0.0122737,5801,51.8337,0.393828,0.0105154
51404,3077,51.0162,0.00160862,0.0116997,5481,51.8129,0.393648,0.00912242
51405,2949,51.0162,0.00167711,0.0122075,5195,51.8069,0.388543,0.0111646
51406,3173,51.0161,0.00151249,0.00724866,5769,51.8451,0.397553,0.00884035
51407,3394,51.016,0.0013122,0.0114909,6022,52.1089,0.401903,0.008635
51408,2734,51.0162,0.00171579,0.0106072,4848,51.7877,0.389554,0.0109323
51409,3212,51.0161,0.0014949,0.00778331,5697,51.8596,0.391421,0.0103563
51410,3587,51.016,0.00131178,0.0117089,6434,52.0933,0.402617,0.00854834
51411,3174,51.0161,0.00140336,0.0094518,5543,51.9029,0.388027,0.0110049
51412,3231,51.0161,0.00145302,0.00928505,5723,52.0553,0.401527,0.00943561
51413,3816,51.016,0.00123168,0.0110063,6742,51.9454,0.396809,0.00904776
51414,3315,51.0161,0.00141319,0.00965309,5791,52.1513,0.398332,0.0107063
51415,2563,51.0164,0.00197083,0.00897386,4521,51.7988,0.39173,0.0130502
51416,2431,51.0164,0.0019841,0.0111065,4322,51.7858,0.389658,0.012957
51417,2951,51.0161,0.0015509,0.0125381,5259,51.9417,0.401249,0.00969766
51418,2904,51.0162,0.00165843,0.00998623,5137,51.7947,0.390276,0.0107066
51419,3057,51.0162,0.00161457,0.00785083,5464,51.8086,0.395872,0.00969985
51420,2942,51.0162,0.00168203,0.010877,5255,51.83,0.394404,0.0108468
51421,3198,51.0161,0.00142791,0.00906817,5615,51.9092,0.391239,0.0105076
51422,2968,51.0162,0.00162615,0.0101078,5353,51.7987,0.39707,0.00990099
51423,3395,51.0161,0.00138292,0.00795287,5871,51.9189,0.386499,0.0100494
51424,3187,51.0161,0.00147519,0.00815814,5695,51.829,0.393928,0.00965759
51425,3133,51.0161,0.00153666,0.00957549,5517,51.8427,0.39039,0.0108755
51426,2782,51.0163,0.00177385,0.0107836,4980,51.8181,0.398193,0.0106426
51427,3367,51.016,0.00131756,0.00801901,5872,52.176,0.395961,0.0114101
51428,2792,51.0162,0.00172762,0.00823782,4989,51.7885,0.394112,0.0110243
51429,2877,51.0162,0.00167468,0.0111227,5113,51.8204,0.393366,0.00977899
51430,3146,51.0161,0.00145631,0.00890019,5523,52.0626,0.398299,0.0105015
51431,3117,51.0162,0.00162377,0.0109079,5636,51.8196,0.39802,0.00904897
51432,2433,51.0164,0.00198,0.00863132,4340,51.771,0.391082,0.0117512
51433,3386,51.0161,0.00138501,0.00886001,5982,51.9459,0.395553,0.00936142
51434,2776,51.0162,0.00168744,0.0108069,4934,51.809,0.394769,0.0111471
51435,2864,51.0162,0.00168798,0.0101257,5177,51.8242,0.397984,0.00946494
51436,2877,51.0162,0.00171493,0.00764685,5168,51.8011,0.394423,0.0106424
51437,3464,51.016,0.00132008,0.00952656,6146,52.0346,0.400398,0.0087862
51438,2755,51.0163,0.00174866,0.00871143,4860,51.7989,0.389536,0.0119342
51439,2371,51.0164,0.00197473,0.00970055,4127,51.7912,0.385396,0.0155076
51440,1731,51.0168,0.00280153,0.0202195,2912,51.7219,0.367287,0.0247253
51441,2170,51.0165,0.00222535,0.0138249,3692,51.7409,0.374983,0.020585
51442,2052,51.0166,0.00236074,0.0190058,3548,51.7271,0.379491,0.0202931
51443,1759,51.0167,0.00260837,0.0176236,3050,51.7288,0.382711,0.0196721
51444,2276,51.0164,0.00203087,0.0237258,3943,51.7821,0.382268,0.0180066
51445,1776,51.0167,0.00259784,0.0230856,3054,51.7389,0.379187,0.024558
51446,1827,51.0167,0.00253868,0.0262726,3128,51.7485,0.379929,0.0214194
51447,1955,51.0166,0.0024834,0.0189258,3385,51.7799,0.387345,0.0189069
51448,1963,51.0166,0.00241784,0.0219052,3342,52.0062,0.398365,0.018851
51449,1829,51.0166,0.00243636,0.0147622,3123,51.7516,0.375585,0.0217739
51450,2264,51.0164,0.00208609,0.0194346,3905,51.7617,0.381309,0.018694
51451,2027,51.0166,0.00244849,0.0172669,3473,51.7309,0.381689,0.0215952
51452,2491,51.0163,0.00184655,0.0196708,4317,51.7846,0.385694,0.0164466
51453,1844,51.0165,0.00229797,0.0222343,3233,51.7522,0.389361,0.0160841
51454,2219,51.0164,0.00207171,0.0189274,3715,51.7543,0.369805,0.0218035
51455,1913,51.0166,0.00245085,0.0130685,3301,51.7775,0.385382,0.0193881
51456,2095,51.0165,0.00225559,0.0205251,3675,51.7491,0.385818,0.017415
51457,2134,51.0165,0.00215249,0.0173383,3629,51.7432,0.376794,0.021218
51458,2058,51.0166,0.00235393,0.0189504,3623,51.7322,0.387225,0.0173889
51459,1914,51.0166,0.00244925,0.0130617,3298,51.724,0.377525,0.0197089
51460,2236,51.0164,0.00206418,0.0228086,3791,51.9001,0.384608,0.0179372
51461,1987,51.0166,0.00244342,0.016608,3392,51.753,0.377818,0.0206368
51462,2206,51.0165,0.00232003,0.0217588,3910,51.7657,0.393447,0.0173913
51463,2387,51.0164,0.00202138,0.0155006,4123,51.7868,0.383774,0.0167354
51464,1828,51.0166,0.00251859,0.0213348,3156,51.7341,0.378718,0.0240811
51465,2087,51.0165,0.00214645,0.0186871,3548,51.7833,0.377319,0.0197294
51466,2067,51.0165,0.00223093,0.0203193,3558,51.7707,0.384311,0.0174255
51467,1721,51.0167,0.00266072,0.0156886,3006,51.7281,0.380987,0.0212908
51468,2031,51.0165,0.00226191,0.01871,3480,51.7393,0.379761,0.0204023
51469,1852,51.0166,0.00234974,0.0194384,3198,51.8034,0.391526,0.0196998
51470,1797,51.0165,0.00235729,0.0200334,3111,51.7847,0.388938,0.0205722
51471,2200,51.0165,0.00221039,0.0186364,3805,51.7608,0.381529,0.0191853
51472,2091,51.0165,0.00227016,0.021999,3609,51.7758,0.386622,0.0174564
