Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
22300,10972,1.01722,0.000580499,0.00956981,19365,26.5669,0.436841,0.0102246
22301,11498,1.01721,0.000563893,0.00861019,20525,26.7711,0.440203,0.00959805
22302,10239,1.01724,0.000617794,0.00878992,18160,26.6178,0.441902,0.0113987
22303,11542,1.0172,0.000549896,0.0116098,20336,26.5734,0.435872,0.0106707
22304,12225,1.0172,0.000537932,0.00957055,22132,25.9942,0.4349,0.00885596
22305,11897,1.0172,0.000548739,0.0100866,21205,26.4499,0.439561,0.0100448
22306,11442,1.0172,0.00055307,0.00873973,20099,26.3793,0.441343,0.0105975
22307,11548,1.0172,0.000545333,0.011344,20589,26.1871,0.442807,0.0101511
22308,10768,1.01723,0.000602098,0.0103083,19158,26.6387,0.443389,0.0123186
22309,12333,1.0172,0.000534831,0.00940566,22095,26.2216,0.437942,0.00986649
22310,11891,1.0172,0.000548815,0.0109326,21515,26.3782,0.433982,0.00924936
22311,10760,1.01722,0.000578091,0.00994424,19223,26.5407,0.440201,0.00998804
22312,11952,1.0172,0.000540774,0.0112115,21416,26.8029,0.437506,0.0094322
22313,10279,1.01724,0.000617904,0.0118689,18342,26.5779,0.444,0.0121034
22314,11426,1.01721,0.000556734,0.0107649,20385,26.6714,0.442995,0.0100564
22315,11629,1.0172,0.000549716,0.0095451,20765,26.672,0.435316,0.00924633
22316,12177,1.01719,0.000520637,0.00960828,21728,26.7052,0.438652,0.00952688
22317,11810,1.01719,0.000528366,0.0108383,21110,26.7799,0.438496,0.00914259
22318,12202,1.01719,0.000527444,0.00934273,21624,26.6758,0.435656,0.0105901
22319,11970,1.01719,0.00051663,0.00944027,21117,26.5333,0.437636,0.010134
22320,11415,1.0172,0.000551504,0.00972405,20412,26.6889,0.440483,0.0103371
22321,11124,1.01721,0.000557541,0.00943905,19679,25.9792,0.445717,0.0108745
22322,10916,1.01722,0.000580889,0.010077,19223,26.7295,0.444964,0.0111845
22323,11776,1.0172,0.000535327,0.00959579,20874,25.9974,0.433937,0.0101083
22324,12150,1.01719,0.000532416,0.0103704,21813,26.2853,0.440131,0.00880209
22325,12088,1.01719,0.000526472,0.0100099,21804,26.6645,0.436779,0.00898918
22326,11496,1.01721,0.000562051,0.00991649,20598,26.3944,0.44345,0.0103894
22327,11360,1.01721,0.000569513,0.0108275,20167,26.4139,0.435742,0.00991719
22328,11482,1.01721,0.000564168,0.00940603,20571,26.8127,0.438994,0.0100627
22329,11053,1.01722,0.000574085,0.00986158,19993,26.6844,0.436247,0.00935327
22330,10491,1.01724,0.000620049,0.00838814,18503,26.2801,0.437212,0.0114036
22331,10565,1.01723,0.000596215,0.00946522,18597,26.1058,0.446691,0.0109157
22332,10176,1.01724,0.000614543,0.00845126,18084,26.4417,0.440707,0.0104512
22333,11488,1.01721,0.000557837,0.0099234,20548,26.3373,0.440092,0.0101713
22334,11675,1.01719,0.000531629,0.0117345,20725,26.729,0.439398,0.0100362
22335,10952,1.0172,0.00055343,0.0103178,19714,26.9045,0.437837,0.00994217
22336,11171,1.01721,0.000556305,0.00993644,19751,26.768,0.439376,0.0106324
