Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
2326,1466,71.0214,0.00432995,0.0163711,2551,71.8819,0.398169,0.0176401
2327,1581,71.021,0.00343105,0.0164453,2634,72.0063,0.391869,0.0201215
2328,1765,71.021,0.00359814,0.0164306,3011,72.0271,0.398963,0.0176021
2329,1267,71.0216,0.00477649,0.0181531,2173,71.8415,0.386993,0.0234699
2330,1583,71.021,0.00350856,0.013266,2649,72.06,0.388019,0.0192525
2331,1417,71.0213,0.004069,0.0232886,2392,71.8856,0.382669,0.0238294
2332,1592,71.0211,0.00369736,0.0169598,2663,71.9044,0.385205,0.0210289
2333,1654,71.0211,0.00366541,0.0175333,2861,71.9232,0.393923,0.0153792
2334,1323,71.0213,0.00411762,0.0204082,2249,71.8544,0.382227,0.0231214
2335,20192,1.019,0.000400375,0.0,39973,37.1135,0.456825,0.000650439
2336,20001,1.01897,0.000395747,0.0,39623,32.3911,0.444451,0.000227141
2337,20391,1.01894,0.000387595,0.0,40296,34.3127,0.445634,0.00210939
2338,20246,1.01902,0.00040155,0.0,40217,34.9552,0.446556,7.46e-05
2339,20306,1.01897,0.000394672,0.0,40215,35.9463,0.451465,0.00054706
2340,20307,1.01896,0.000397105,0.0,40204,37.0524,0.451466,0.000149239
2341,20315,1.01894,0.000394895,0.0,40200,35.4488,0.461842,0.000547264
2342,20395,1.01894,0.000386931,0.0,40191,33.2731,0.461208,0.000323455
2343,20331,1.01894,0.000396389,0.0,40248,37.4548,0.460598,0.00109322
2344,19709,1.01896,0.000402092,0.0,39211,37.5167,0.447372,0.000637576
2345,19616,1.01895,0.000401297,0.0,39095,36.907,0.441707,0.000895255
2346,22482,1.01892,0.000358881,0.00983009,40504,4.57242,0.390324,0.00962868
2347,22540,1.01892,0.00036524,0.010071,40526,4.97222,0.392981,0.0100183
2348,22651,1.01892,0.000362023,0.00949185,40526,5.02412,0.390275,0.00974683
2349,22265,1.01892,0.000365781,0.0105098,39898,4.58507,0.389585,0.00987518
2350,22764,1.01892,0.000354678,0.00988403,40533,4.98947,0.390883,0.0098685
2351,22783,1.01893,0.000359679,0.0105342,40547,4.83275,0.390005,0.010531
2352,22561,1.01892,0.000363134,0.00992864,40521,4.91514,0.389989,0.00969867
2353,22679,1.01892,0.000360418,0.0105384,40535,4.98814,0.389972,0.00976934
2354,22739,1.01892,0.000352329,0.00998285,40518,5.01894,0.391423,0.00940323
2355,22315,1.01893,0.000371695,0.00945552,39707,5.18551,0.39087,0.00992268
2356,21957,1.01892,0.000354032,0.0095186,39450,4.65853,0.388775,0.00991128
2357,20280,11.0189,0.000391139,0.0,40234,31.5447,0.459572,0.000149128
2358,19948,11.019,0.000402978,0.0,39668,29.8208,0.460178,5.04e-05
2359,20300,11.0189,0.000384474,0.0,40215,31.2562,0.457886,9.95e-05
2360,20237,11.0189,0.000389095,0.0,40243,29.8375,0.455521,0.000496981
2361,20278,11.019,0.000399478,0.0,40237,33.6557,0.457642,0.000198822
2362,19741,11.0189,0.000399419,0.0,39256,28.6519,0.450414,0.00127369
2363,20241,11.0189,0.000393824,0.0,40256,34.0974,0.455745,2.48e-05
2364,20314,11.0189,0.000389563,0.0,40309,31.063,0.451322,0.00193505
2365,20199,11.0189,0.000390993,0.0,40263,33.7864,0.449863,0.0
2366,19844,11.0189,0.000407594,0.0,39397,32.6366,0.454525,0.000710714
2367,20199,11.0189,0.000393905,0.0,40233,31.6469,0.462713,4.97e-05
2368,9509,11.0191,0.000762809,0.0194553,16075,11.8697,0.368542,0.0200311
2369,9307,11.0191,0.000761407,0.0206296,15758,11.8884,0.369449,0.0203071
2370,9077,11.0191,0.000781976,0.017627,14986,11.8524,0.35784,0.0190845
2371,8534,11.0192,0.000822225,0.0191001,14479,11.8393,0.365967,0.0199599
2372,7465,11.0192,0.000888676,0.0187542,12450,11.8368,0.358996,0.0212048
2373,9554,11.0191,0.000744614,0.0188403,16000,11.8926,0.365162,0.0188125
2374,8122,11.0192,0.000840199,0.0217927,13866,11.8191,0.367488,0.0197606
2375,8927,11.0191,0.000811678,0.0192674,15129,11.8823,0.369779,0.0177143
2376,7864,11.0192,0.000872714,0.0197101,13359,11.8551,0.367657,0.0201362
2377,8988,11.0191,0.000797404,0.0189141,15533,11.8349,0.372165,0.0179618
2378,8376,11.0192,0.00084392,0.0201767,14176,11.8402,0.36534,0.0202455
2379,20921,1.0189,0.000321611,0.0186894,34831,3.10007,0.372534,0.0212167
2380,25262,1.0189,0.000319992,0.0207426,42220,3.33824,0.373532,0.0191142
2381,27827,1.0189,0.000314701,0.0191181,47148,3.15663,0.376105,0.0192161
2382,24369,1.0189,0.000317041,0.0202306,40915,3.07208,0.373436,0.0203348
2383,26839,1.01889,0.000302218,0.0193375,45551,3.11214,0.376261,0.0193629
2384,27166,1.0189,0.000310928,0.0193256,46114,2.98543,0.375138,0.0200373
2385,25832,1.0189,0.000312406,0.0191236,43579,3.09997,0.373985,0.0204456
2386,28200,1.01889,0.000305311,0.0196099,47746,2.94506,0.374016,0.0194152
2387,27861,1.01889,0.000304389,0.0208894,46892,2.94478,0.373032,0.0194916
2388,22728,1.0189,0.000319875,0.0195354,37415,3.39291,0.371001,0.0203929
2389,23678,1.01891,0.000316801,0.0210744,39855,3.14895,0.374633,0.0202233
2390,26731,21.0189,0.000309993,0.0,53042,59.8884,0.497026,0.000169677
2391,25202,21.0189,0.000333576,0.0,50074,59.9084,0.4955,0.000259616
2392,26582,21.0189,0.000316277,0.0,52804,61.2344,0.484869,9.47e-05
2393,24817,21.0189,0.000323701,0.0,49062,56.5207,0.506499,0.000509559
2394,26739,21.0189,0.000306595,0.0,53032,60.6451,0.497104,0.000113139
2395,26682,21.0189,0.00030441,0.0,53080,61.9477,0.493311,0.000131876
2396,25961,21.0189,0.000329664,0.0,51425,59.4662,0.491825,0.000194458
2397,25408,21.0189,0.000328507,0.0,50338,58.3837,0.504682,0.000198657
2398,26669,21.0189,0.000315535,0.0,53069,61.4079,0.484411,7.54e-05
2399,26630,21.0189,0.000308739,0.0,52710,58.5791,0.504291,0.000265604
2400,26022,21.0189,0.000319792,0.0,51465,56.4301,0.505966,0.00029146
2401,7555,21.0191,0.000726733,0.00939775,13475,21.8998,0.386543,0.010538
2402,8182,21.0191,0.000737123,0.00965534,14849,21.8656,0.38907,0.00895683
2403,7414,21.0192,0.00084796,0.00903696,13180,22.0137,0.388587,0.0106222
2404,6535,21.0192,0.000964451,0.00994644,11558,21.8491,0.382646,0.0122859
2405,7718,21.0191,0.0007563,0.00906971,13951,21.8676,0.38828,0.00845818
2406,7839,21.0191,0.000769533,0.0116086,14004,21.8654,0.385492,0.00992574
2407,6874,21.0192,0.000829264,0.00901949,12382,21.8728,0.388668,0.0102568
2408,7352,21.0192,0.00084731,0.00965724,13240,21.8686,0.388,0.00989426
2409,7123,21.0192,0.000840643,0.00982732,12616,21.8837,0.383912,0.0105422
2410,7923,21.0191,0.00073506,0.0113593,14229,21.8506,0.38464,0.00885515
2411,7285,21.0191,0.000787266,0.00892244,12822,21.8825,0.380473,0.00998284
2412,5240,21.0192,0.000989299,0.0166031,8784,21.8755,0.363184,0.0215164
2413,4828,21.0194,0.0013156,0.0202983,8197,21.832,0.367868,0.0208613
2414,4813,21.0194,0.00126418,0.0195304,8230,21.837,0.367812,0.0200486
2415,4960,21.0194,0.00126913,0.0163306,8652,21.8087,0.373658,0.0195331
2416,25166,31.0189,0.000333186,0.0,50254,77.0109,0.518332,0.0
2417,25070,31.0189,0.00035043,0.0,50062,78.8328,0.521075,0.0
2418,25066,31.0189,0.000372023,0.0,50054,77.9731,0.488009,0.0
2419,25039,31.0189,0.00031432,0.0,50000,77.7738,0.532533,0.0
2420,25070,31.0189,0.000354267,0.0,50062,77.9005,0.498075,0.0
2421,25241,31.0189,0.000341902,0.0,50406,74.9389,0.54585,0.0
2422,25112,31.0189,0.000343683,0.0,50148,77.3878,0.523668,0.0
2423,25117,31.0189,0.000338208,0.0,50156,77.5626,0.541822,0.0
2424,25132,31.0189,0.000318535,0.0,50188,77.1312,0.510829,0.0
2425,25233,31.0189,0.000313568,0.0,50390,75.378,0.534787,0.0
2426,24807,31.0189,0.000339386,0.0,49537,77.0956,0.511881,0.0
2427,4215,31.0194,0.00131945,0.00972716,7607,31.8368,0.388233,0.0110425
2428,5214,31.0193,0.0010481,0.00920598,9134,32.086,0.391207,0.0105102
2429,4488,31.0194,0.00131347,0.0104724,8115,31.9867,0.397283,0.00973506
2430,5475,31.0193,0.00105744,0.00840183,9733,31.8954,0.388066,0.0103771
2431,4854,31.0193,0.00120992,0.0105068,8467,31.8884,0.380744,0.0124011
2432,5614,31.0193,0.00106026,0.0108657,9760,32.0087,0.388831,0.0103484
2433,4953,31.0194,0.00125399,0.0088835,8992,31.8846,0.393675,0.0088968
2434,4834,31.0194,0.00128758,0.0097228,8568,31.8716,0.386412,0.0106209
2435,5239,31.0193,0.00117919,0.00744417,9443,31.8654,0.389425,0.00931907
2436,4132,31.0195,0.00145523,0.00798645,7351,31.8642,0.38545,0.011291
2437,4659,31.0194,0.00125032,0.0113758,8431,31.8807,0.393584,0.00996323
2438,3037,31.0198,0.00203856,0.0167929,5270,31.8203,0.373371,0.0203036
2439,3202,31.0197,0.00188945,0.0168645,5462,31.8171,0.371838,0.0225192
2440,3358,31.0196,0.00181556,0.0205479,5788,31.8627,0.378965,0.0210781
2441,3338,31.0197,0.00191612,0.0218694,5555,31.8539,0.367215,0.0216022
2442,3787,31.0196,0.00176074,0.017428,6479,31.8661,0.373437,0.0189844
2443,3103,31.0198,0.00216395,0.0180471,5324,31.839,0.374672,0.0193464
2444,3033,31.0198,0.00205048,0.0184636,5269,32.0205,0.38974,0.0204972
2445,3862,31.0196,0.00166569,0.0212325,6610,31.9311,0.3837,0.0164902
2446,3205,31.0197,0.00190057,0.0202808,5572,31.8553,0.381147,0.0184853
2447,3151,31.0198,0.00206383,0.0149159,5220,31.8718,0.368168,0.0208812
2448,3229,31.0197,0.00187499,0.0136265,5637,31.8331,0.377415,0.0204009
2449,24982,41.0189,0.000332654,0.0,49890,70.1877,0.504697,0.0
2450,24910,41.0189,0.000332545,0.0,49745,69.2742,0.486502,0.0
2451,24863,41.0189,0.000354371,0.0,49651,71.5598,0.50887,0.0
2452,24863,41.0189,0.000339171,0.0,49651,70.3486,0.474556,0.0
2453,24897,41.0189,0.000324853,0.0,49718,69.6135,0.49135,0.0
2454,24927,41.0189,0.000346889,0.0,49781,70.5787,0.482495,0.0
2455,25027,41.0189,0.000329362,0.0,49980,69.1777,0.463787,0.0
2456,24916,41.0189,0.000337571,0.0,49757,69.3033,0.522856,0.0
2457,24863,41.0189,0.000320857,0.0,49651,69.9424,0.532226,0.0
2458,24863,41.0189,0.000324253,0.0,49651,70.0839,0.451273,0.0
2459,24910,41.0189,0.000338564,0.0,49745,69.6429,0.519771,0.0
2460,3697,41.0196,0.00171413,0.0116311,6562,42.0482,0.401505,0.00929595
2461,3273,41.0198,0.002113,0.0091659,5850,41.9527,0.397472,0.0117949
2462,3468,41.0196,0.00179196,0.0112457,6065,41.9303,0.392168,0.0115416
2463,3972,41.0195,0.00152041,0.00855992,7071,42.0166,0.396042,0.00989959
2464,3625,41.0196,0.00178412,0.0102069,6498,41.8832,0.393054,0.010157
2465,3814,41.0196,0.0016654,0.0112743,6696,41.9405,0.3888,0.0107527
2466,4019,41.0195,0.00153057,0.00771336,7253,41.8906,0.394816,0.0095133
2467,3521,41.0197,0.00189057,0.0107924,6305,41.8712,0.392213,0.0112609
2468,3503,41.0197,0.00189369,0.00913503,6214,42.0212,0.398236,0.0122304
2469,3781,41.0196,0.00183641,0.0108437,6729,42.1325,0.403652,0.0107
2470,3825,41.0196,0.00172979,0.00836601,6877,41.9625,0.400326,0.00959721
2471,2130,41.0203,0.00303994,0.0159624,3696,41.8394,0.383778,0.0205628
2472,2554,41.0201,0.00266856,0.0160532,4465,41.8384,0.387139,0.0176932
2473,2499,41.0201,0.00278826,0.0220088,4282,41.882,0.380804,0.019617
2474,2611,41.02,0.00254741,0.0164688,4423,41.8654,0.377401,0.019896
2475,2576,41.0201,0.00263563,0.0166925,4453,41.8349,0.379181,0.0195374
2476,2645,41.02,0.00258017,0.0185255,4459,41.967,0.385975,0.0188383
2477,2602,41.02,0.00261412,0.0188317,4470,41.9774,0.389886,0.0187919
2478,2611,41.0201,0.00266165,0.0176178,4481,41.8937,0.384809,0.018969
2479,2272,41.0202,0.00298923,0.0184859,3852,41.9973,0.388749,0.0220665
2480,2483,41.0202,0.00285225,0.016915,4232,41.8355,0.375614,0.0226843
2481,2429,41.0201,0.00280407,0.0201729,4277,41.8513,0.386937,0.017068
2482,26046,51.0189,0.000308326,0.0,52032,65.2543,0.529728,0.0
2483,26047,51.0189,0.000339626,0.0,52034,64.9573,0.501942,0.0
2484,26047,51.0189,0.000336687,0.0,52034,65.1755,0.502699,0.0
2485,26029,51.0189,0.000321589,0.0,51998,64.899,0.478798,0.0
2486,26018,51.0189,0.00031778,0.0,51976,65.8038,0.531991,0.0
2487,26062,51.0189,0.00031699,0.0,52064,65.2644,0.458496,0.0
2488,26028,51.0189,0.000301383,0.0,51996,65.5026,0.538693,0.0
2489,26047,51.0189,0.000299219,0.0,52034,64.9465,0.495589,0.0
2490,26047,51.0189,0.00032018,0.0,52034,65.7975,0.494243,0.0
2491,26034,51.0189,0.00030586,0.0,52008,65.2834,0.512447,0.0
2492,26035,51.0189,0.000302238,0.0,52010,64.7737,0.549506,0.0
2493,3722,51.0194,0.00133509,0.00967222,6530,52.1988,0.402672,0.00811639
2494,2636,51.0199,0.00222473,0.0110015,4680,51.897,0.395194,0.0121795
2495,3314,51.0197,0.00185088,0.0066385,5942,51.8891,0.393573,0.0102659
2496,3367,51.0196,0.00170159,0.012474,5903,52.0537,0.393455,0.0093173
2497,2524,51.0199,0.00225478,0.00792393,4533,51.8704,0.393497,0.0103684
2498,2567,51.0198,0.00222115,0.0109077,4531,51.9029,0.393349,0.0132421
2499,3252,51.0196,0.00180066,0.0116851,5617,52.0514,0.392618,0.0119281
2500,2940,51.0197,0.00189761,0.00884354,5252,51.8917,0.394482,0.0112338
2501,3019,51.0197,0.00199122,0.00761842,5387,51.9236,0.393779,0.0103954
2502,2630,51.0199,0.00228053,0.00988593,4584,52.0222,0.392461,0.0122164
2503,3044,51.0198,0.00206683,0.00985545,5506,51.9053,0.398922,0.00980748
2504,2096,51.0203,0.00318059,0.0157443,3676,51.8585,0.39203,0.0184984
2505,1711,51.0206,0.00378919,0.0175336,2880,51.8133,0.373314,0.0225694
2506,2304,51.0202,0.00288446,0.0177951,3864,52.2909,0.404846,0.0186335
2507,1932,51.0205,0.00351545,0.0186335,3216,52.3638,0.39686,0.0236318
2508,2035,51.0204,0.00332701,0.0142506,3495,51.8934,0.39058,0.0191702
2509,1907,51.0205,0.00349111,0.0178291,3317,51.8836,0.394326,0.0171842
2510,2152,51.0203,0.00309121,0.019052,3701,51.8831,0.388614,0.0194542
2511,1923,51.0205,0.00345407,0.0161206,3227,52.009,0.385126,0.0195228
2512,2009,51.0204,0.00324389,0.0214037,3423,51.9216,0.388296,0.0213263
2513,2426,51.0202,0.00285604,0.016488,4180,51.8758,0.386703,0.0196172
2514,2090,51.0204,0.00333714,0.0181818,3576,52.0006,0.395753,0.0164989
2515,23898,61.0189,0.000315376,0.0,47740,66.9403,0.516094,0.0
2516,23898,61.0189,0.000303505,0.0,47740,66.4428,0.477192,0.0
2517,23898,61.0189,0.000310522,0.0,47740,66.9391,0.508982,0.0
2518,23899,61.0189,0.0003011,0.0,47742,67.2712,0.4946,0.0
2519,23898,61.0189,0.000304474,0.0,47740,66.2293,0.493168,0.0
2520,23898,61.0189,0.000307747,0.0,47740,67.2884,0.487013,0.0
2521,23898,61.0189,0.00030652,0.0,47740,67.1642,0.510733,0.0
2522,23903,61.0189,0.000306332,0.0,47750,66.9618,0.463735,0.0
2523,23899,61.0189,0.0002995,0.0,47742,67.4546,0.479983,0.0
2524,23898,61.0189,0.000307884,0.0,47740,67.0445,0.468743,0.0
2525,23913,61.0189,0.00035292,0.0,47770,66.4727,0.482335,0.0
2526,2163,61.0203,0.00304574,0.0101711,3848,61.966,0.405492,0.0114345
2527,2228,61.0201,0.00281657,0.00852783,4015,62.0763,0.413485,0.0102117
2528,2212,61.0202,0.00284417,0.00994575,3973,61.8804,0.401005,0.0108231
2529,2415,61.02,0.00259674,0.00786749,4270,61.9144,0.395853,0.0112412
2530,2520,61.0199,0.00225337,0.00674603,4470,61.9221,0.398632,0.0098434
2531,2413,61.02,0.0025446,0.010775,4286,62.117,0.408238,0.0104993
2532,2714,61.0199,0.00238098,0.0128961,4875,62.0167,0.409484,0.0094359
2533,2400,61.02,0.00248883,0.00625,4299,61.9941,0.40644,0.0120958
2534,2498,61.02,0.00251795,0.0108086,4434,61.9456,0.400323,0.0108254
2535,2334,61.02,0.00257644,0.0115681,4203,62.0904,0.408205,0.00951701
2536,2262,61.02,0.00258155,0.00928382,3980,61.919,0.395349,0.0120603
2537,1307,61.0209,0.00429674,0.0237184,2253,61.8369,0.383705,0.0221926
2538,1652,61.0204,0.00337936,0.0133172,2825,61.8398,0.380729,0.0212389
2539,2054,61.02,0.00258796,0.0189873,3359,62.2522,0.39433,0.021435
2540,1652,61.0204,0.00339538,0.0175545,2871,61.8426,0.385883,0.0195054
2541,1881,61.0202,0.00289211,0.0154173,3234,61.9968,0.395047,0.0160792
2542,1915,61.0202,0.00282787,0.0146214,3245,62.0165,0.38608,0.0187982
2543,1525,61.0205,0.00355012,0.0144262,2669,61.8345,0.389244,0.019483
2544,2014,61.0202,0.00285956,0.0223436,3473,61.9099,0.390523,0.0158365
2545,1729,61.0204,0.00341347,0.0208213,2918,61.8769,0.383645,0.0222755
2546,1684,61.0204,0.00340004,0.0166271,2897,61.8403,0.380969,0.0207111
2547,1735,61.0205,0.0034797,0.0161383,3037,61.8475,0.387205,0.0194271
2548,20908,71.0189,0.000311626,0.0,41766,74.7377,0.481483,0.0
2549,20908,71.0189,0.000334441,0.0,41766,74.9358,0.475006,0.0
2550,20908,71.0189,0.000307772,0.0,41766,74.6759,0.478314,0.0
2551,20908,71.0189,0.000307806,0.0,41766,74.6372,0.443231,0.0
2552,20908,71.0189,0.00035847,0.0,41766,74.5239,0.435228,0.0
2553,20908,71.0189,0.000323882,0.0,41766,74.5388,0.458742,0.0
2554,20908,71.019,0.000321524,0.0,41766,74.5561,0.436414,0.0
2555,20908,71.0189,0.000315664,0.0,41766,74.5053,0.435279,0.0
2556,20908,71.0189,0.000309037,0.0,41766,74.7573,0.47912,0.0
2557,20908,71.0189,0.000315091,0.0,41766,74.3767,0.481582,0.0
2558,20908,71.0189,0.000313701,0.0,41766,74.6588,0.460297,0.0
2559,1723,71.0207,0.00392227,0.0104469,3041,71.929,0.40469,0.0115094
2560,2416,71.0201,0.00278039,0.00745033,4136,72.8175,0.421521,0.0111219
2561,2484,71.0201,0.00272931,0.0140902,4380,72.7883,0.428846,0.00844749
2562,1704,71.0207,0.00394683,0.00821596,2921,72.0334,0.39995,0.0167751
2563,1731,71.0206,0.00363039,0.00982091,3040,71.9622,0.404957,0.0138158
2564,2151,71.0203,0.00312224,0.0074384,3852,71.976,0.409243,0.00908619
2565,2217,71.0203,0.00304327,0.0108254,3957,71.9823,0.410407,0.00985595
2566,2125,71.0204,0.00325504,0.00752941,3770,71.9814,0.411826,0.0103448
2567,2144,71.0203,0.00314289,0.00746269,3826,71.9723,0.410592,0.0104548
2568,2179,71.0202,0.00282106,0.00963745,3922,71.9722,0.410055,0.0101989
2569,2042,71.0204,0.00329057,0.00783546,3696,72.0602,0.416414,0.00865801
2570,1317,71.0208,0.00403683,0.0235383,2246,71.8484,0.380011,0.0231523
