Unnamed: 0,TCPOutputPacket,TCPOutputDelay,TCPOutputJitter,TCPOutputPloss,TCPInputPacket,TCPInputDelay,TCPInputJitter,TCPInputPloss
55750,21049,71.0152,0.000250693,0.0,42048,73.7384,0.441492,0.0
55751,21049,71.0152,0.000247909,0.0,42048,73.8212,0.433967,0.0
55752,21049,71.0152,0.000247432,0.0,42048,73.8105,0.440745,0.0
55753,21049,71.0152,0.000253379,0.0,42048,73.6359,0.436318,0.0
55754,21049,71.0152,0.000247915,0.0,42048,73.8209,0.446375,0.0
55755,21049,71.0152,0.000252014,0.0,42048,73.8502,0.443091,0.0
55756,21049,71.0152,0.000248953,0.0,42048,73.7218,0.434409,0.0
55757,21049,71.0152,0.000247737,0.0,42048,73.7375,0.438723,0.0
55758,21049,71.0152,0.000249957,0.0,42048,73.7033,0.437822,0.0
55759,21049,71.0152,0.000248645,0.0,42048,73.755,0.436195,0.0
55760,21049,71.0152,0.000247418,0.0,42048,73.7064,0.441649,0.0
55761,21049,71.0152,0.000249312,0.0,42048,73.7492,0.438855,0.0
55762,21049,71.0152,0.000248794,0.0,42048,73.7418,0.441991,0.0
55763,21049,71.0152,0.000247615,0.0,42048,73.7495,0.439699,0.0
55764,21049,71.0152,0.000247864,0.0,42048,73.7948,0.43364,0.0
55765,21049,71.0152,0.000248735,0.0,42048,73.7572,0.440328,0.0
55766,21049,71.0152,0.00024836,0.0,42048,73.6597,0.438789,0.0
55767,21049,71.0152,0.000248113,0.0,42048,73.8409,0.436089,0.0
55768,21049,71.0152,0.000248313,0.0,42048,73.6642,0.43869,0.0
55769,21049,71.0152,0.000248706,0.0,42048,73.768,0.434214,0.0
55770,21049,71.0152,0.000248687,0.0,42048,73.7202,0.443479,0.0
55771,21049,71.0152,0.000247974,0.0,42048,73.7938,0.441895,0.0
55772,21049,71.0152,0.00024995,0.0,42048,73.7771,0.434896,0.0
55773,21049,71.0152,0.000249479,0.0,42048,73.7394,0.43733,0.0
55774,21049,71.0152,0.000249803,0.0,42048,73.7413,0.437129,0.0
55775,21049,71.0152,0.00024796,0.0,42048,73.6707,0.435661,0.0
55776,21049,71.0152,0.000249901,0.0,42048,73.7205,0.430745,0.0
55777,21049,71.0152,0.000248564,0.0,42048,73.7163,0.440969,0.0
55778,21049,71.0152,0.000248072,0.0,42048,73.7303,0.438368,0.0
55779,21049,71.0152,0.000249208,0.0,42048,73.7957,0.435998,0.0
55780,21049,71.0152,0.000254942,0.0,42048,73.763,0.439645,0.0
55781,21049,71.0152,0.000248783,0.0,42048,73.6944,0.442663,0.0
55782,21049,71.0152,0.000247268,0.0,42048,73.7072,0.440501,0.0
55783,21049,71.0152,0.000248632,0.0,42048,73.7395,0.440098,0.0
55784,21049,71.0152,0.000247325,0.0,42048,73.7503,0.442427,0.0
55785,21049,71.0152,0.000252371,0.0,42048,73.7463,0.440831,0.0
55786,21049,71.0152,0.000251678,0.0,42048,73.7706,0.432148,0.0
55787,21049,71.0152,0.000247014,0.0,42048,73.8665,0.434972,0.0
55788,21049,71.0152,0.000246935,0.0,42048,73.7622,0.434144,0.0
55789,21049,71.0152,0.000249806,0.0,42048,73.7031,0.438783,0.0
55790,21049,71.0152,0.000249781,0.0,42048,73.7293,0.43984,0.0
55791,21049,71.0152,0.000247793,0.0,42048,73.7575,0.440563,0.0
55792,21049,71.0152,0.000248642,0.0,42048,73.651,0.437557,0.0
55793,21049,71.0152,0.000250213,0.0,42048,73.7451,0.433766,0.0
55794,21049,71.0152,0.000247679,0.0,42048,73.7611,0.438042,0.0
55795,21049,71.0152,0.000251409,0.0,42048,73.7412,0.437111,0.0
55796,21049,71.0152,0.000252447,0.0,42048,73.7596,0.439277,0.0
55797,21049,71.0152,0.000252596,0.0,42048,73.6723,0.438855,0.0
55798,21049,71.0152,0.000250081,0.0,42048,73.7058,0.43999,0.0
55799,21049,71.0152,0.000248309,0.0,42048,73.7486,0.447414,0.0
55800,21049,71.0152,0.00025218,0.0,42048,73.7257,0.437886,0.0
55801,21049,71.0152,0.000247683,0.0,42048,73.7909,0.436254,0.0
55802,21049,71.0152,0.000251911,0.0,42048,73.7142,0.439133,0.0
55803,1918,71.0165,0.0028914,0.00677789,3382,72.2506,0.419481,0.0100532
55804,1993,71.0164,0.00266762,0.0125439,3539,71.8501,0.401589,0.0110201
55805,2105,71.0164,0.00258687,0.0118765,3732,72.2794,0.421421,0.0104502
55806,2263,71.0162,0.00234007,0.00883783,3964,72.3059,0.417448,0.0105954
55807,2249,71.0163,0.00245798,0.00666963,4036,71.8731,0.404215,0.00966303
55808,2305,71.0163,0.00241008,0.0117137,4128,71.8963,0.411163,0.00896318
55809,2102,71.0163,0.00253163,0.00999049,3638,72.3209,0.417002,0.0118197
55810,2298,71.0162,0.0023507,0.00609225,4015,72.9331,0.425725,0.00971357
55811,2102,71.0163,0.00252541,0.00999049,3708,71.9452,0.409201,0.00997843
55812,2438,71.0162,0.00226509,0.00615258,4259,72.6771,0.424292,0.00939188
55813,2207,71.0163,0.00239889,0.00860897,3826,72.755,0.423187,0.0115003
55814,2257,71.0163,0.00239414,0.00664599,4044,71.8297,0.405153,0.00939664
55815,2256,71.0163,0.00246255,0.0119681,3983,72.0036,0.415064,0.00954055
55816,2602,71.0161,0.00203951,0.00960799,4564,72.6936,0.431556,0.00964067
55817,2242,71.0163,0.00247328,0.00981267,3976,71.9605,0.410075,0.0103119
55818,2748,71.016,0.00193058,0.00982533,4761,72.2495,0.409615,0.0094518
55819,2193,71.0164,0.00258384,0.0109439,3890,72.0191,0.413283,0.00951157
55820,1816,71.0165,0.00290914,0.00605727,3243,71.8249,0.404224,0.0111008
55821,2432,71.0162,0.00223556,0.0119243,4301,71.8875,0.404013,0.00883515
55822,2005,71.0164,0.00270446,0.00997506,3524,71.9712,0.412747,0.012202
55823,2095,71.0164,0.00258407,0.00859189,3795,71.8581,0.413166,0.00816864
55824,1802,71.0166,0.00299623,0.00554939,3191,71.9401,0.409726,0.0122219
55825,1647,71.0167,0.00328631,0.0085003,2911,71.8194,0.40677,0.0127104
55826,1918,71.0165,0.00289317,0.0114703,3373,71.8532,0.410119,0.0115624
55827,2588,71.0162,0.00223674,0.0112056,4519,72.6306,0.426089,0.00951538
55828,1862,71.0165,0.0028458,0.00966702,3309,71.9396,0.406496,0.011786
55829,2212,71.0163,0.00245211,0.00904159,3971,71.8783,0.408062,0.00906573
55830,1890,71.0165,0.00286552,0.00899471,3298,71.9955,0.41088,0.0121286
55831,2399,71.0163,0.00235461,0.00666945,4257,72.247,0.419064,0.00916138
55832,1638,71.0167,0.00324638,0.01221,2907,71.8572,0.412068,0.0123839
55833,2241,71.0163,0.00242361,0.0111557,3947,71.9319,0.409382,0.00937421
55834,2026,71.0164,0.00268021,0.0108588,3572,71.8632,0.406617,0.0109183
55835,2126,71.0163,0.00254819,0.0084666,3813,71.837,0.405983,0.00944138
55836,2288,71.0162,0.00231538,0.0083042,4088,72.0013,0.41205,0.0092955
55837,2030,71.0164,0.00262186,0.0123153,3635,71.8862,0.410563,0.0104539
55838,2323,71.0163,0.00239209,0.0116229,4147,71.9638,0.412278,0.00988667
55839,2692,71.0161,0.00206217,0.0104012,4845,71.9638,0.411669,0.00763674
55840,2435,71.0162,0.00222586,0.00944559,4304,72.3769,0.423516,0.00906134
55841,2017,71.0164,0.00268851,0.00941993,3501,72.2286,0.406493,0.0131391
55842,1849,71.0164,0.00272966,0.00594916,3267,71.8352,0.402018,0.0119376
55843,2163,71.0163,0.00250195,0.00785945,3896,71.9599,0.413683,0.00949692
55844,2108,71.0164,0.00257769,0.0113852,3622,72.6358,0.424246,0.0118719
55845,2116,71.0164,0.00257078,0.0127599,3805,71.988,0.418388,0.00893561
55846,2236,71.0163,0.00237158,0.009839,4016,71.8533,0.407021,0.00921315
55847,1995,71.0165,0.0027821,0.0115288,3437,71.9431,0.403368,0.0128019
55848,1953,71.0165,0.00278238,0.0117768,3466,71.8581,0.409438,0.0124062
55849,2688,71.0161,0.00197239,0.0093006,4741,72.9479,0.426648,0.00885889
55850,2027,71.0164,0.00267381,0.00937346,3653,71.8172,0.407836,0.00930742
55851,2377,71.0162,0.0022768,0.00757257,4232,71.9512,0.413778,0.00874291
55852,2181,71.0163,0.00248849,0.0110041,3905,71.9853,0.417594,0.00896287
55853,2264,71.0163,0.00239001,0.00750883,3957,71.8745,0.401014,0.011625
55854,2316,71.0162,0.00229529,0.0125216,4222,71.8974,0.416158,0.00710564
55855,1787,71.0165,0.00289269,0.00783436,3115,71.8415,0.396403,0.0125201
55856,2126,71.0163,0.00249475,0.0098777,3730,71.9715,0.407474,0.0115282
55857,2153,71.0163,0.00247001,0.0130051,3774,71.8668,0.401496,0.0113937
55858,2273,71.0163,0.00238583,0.00923889,4075,71.8575,0.408084,0.00932515
55859,1724,71.0166,0.00300314,0.0087007,3075,71.808,0.404624,0.0113821
55860,2479,71.0162,0.00218966,0.00927793,4411,72.0433,0.414498,0.00861483
55861,2658,71.0161,0.00208432,0.00940557,4744,72.0256,0.414251,0.00758853
55862,2179,71.0163,0.00248401,0.00780174,3798,72.0308,0.404962,0.0121116
55863,2199,71.0163,0.00247042,0.0118236,3946,71.977,0.415254,0.00912316
55864,2341,71.0162,0.00231471,0.00897053,4062,72.6965,0.422653,0.0110783
55865,1813,71.0165,0.00291698,0.00772201,3210,71.8327,0.405008,0.0121495
55866,2185,71.0163,0.00242549,0.00961098,3929,71.8758,0.409882,0.00941715
55867,2536,71.0162,0.00218285,0.00867508,4443,72.2655,0.415838,0.00900293
55868,2123,71.0164,0.00260558,0.00800754,3628,71.9427,0.396213,0.0121279
55869,1944,71.0165,0.00285395,0.0108025,3433,71.8473,0.403746,0.0113603
55870,2041,71.0164,0.00265726,0.0102891,3608,71.9021,0.407708,0.0113636
55871,2359,71.0162,0.00234903,0.00932599,4270,71.9274,0.413138,0.00796253
55872,1885,71.0165,0.00289302,0.0159151,3330,71.9359,0.413464,0.0111111
55873,1809,71.0166,0.00306108,0.00939746,3223,71.9477,0.411193,0.0127211
55874,1809,71.0165,0.00294916,0.0149254,3022,72.6293,0.416348,0.0165453
55875,1622,71.0167,0.00329046,0.0166461,2783,71.8078,0.39362,0.0158103
55876,1808,71.0166,0.00301831,0.0165929,3059,72.2676,0.40887,0.0163452
55877,1271,71.017,0.00391903,0.018096,2175,71.8115,0.39648,0.0216092
55878,1484,71.0169,0.00369852,0.0222372,2491,71.8457,0.392145,0.021678
55879,1288,71.017,0.00386942,0.0186335,2181,71.8382,0.39403,0.0229253
55880,1367,71.0169,0.00373312,0.0182882,2366,71.7689,0.395033,0.0194421
55881,1337,71.017,0.00392662,0.0224383,2285,71.7533,0.390728,0.0210066
55882,1255,71.0172,0.00425828,0.0175299,2116,71.7949,0.385753,0.0241021
55883,1431,71.017,0.00377324,0.0272537,2428,72.4433,0.423862,0.0181219
55884,1473,71.0169,0.00363643,0.0196877,2517,71.8023,0.392451,0.0178784
55885,1432,71.0169,0.00364237,0.0160615,2405,72.0228,0.401404,0.0199584
55886,1343,71.0171,0.00406557,0.0171258,2303,71.7659,0.387592,0.022145
55887,1576,71.0168,0.00346901,0.018401,2743,71.7805,0.399143,0.0178637
55888,1250,71.0171,0.00408077,0.0176,2054,71.7654,0.375551,0.0253165
55889,1169,71.0171,0.00415975,0.0179641,1966,71.7262,0.377892,0.0274669
55890,1576,71.0167,0.00324262,0.0196701,2616,72.3551,0.406709,0.0202599
55891,1465,71.0169,0.00357404,0.0204778,2494,71.7981,0.393063,0.021652
55892,1660,71.0167,0.00321192,0.0150602,2853,71.9399,0.403562,0.0161234
55893,941,71.0173,0.0045408,0.0223167,1629,71.7299,0.393796,0.0251688
55894,1308,71.017,0.00390218,0.0183486,2288,71.7853,0.395832,0.0192308
55895,1360,71.017,0.00392201,0.0161765,2350,71.8152,0.395209,0.0182979
